InventoryID,PartID,PlantID,CurrentStock,SafetyStock,ReorderLevel,LastUpdated
INV001588,PRT0269,PLT001,1726,501,303,2026-05-15
INV001589,PRT0389,PLT006,140,142,120,2026-06-17
INV001590,PRT0959,PLT002,2772,1712,1481,2026-05-30
INV001591,PRT0829,PLT003,1514,724,533,2026-06-05
INV001592,PRT0819,PLT005,4316,1453,946,2026-04-19
INV001593,PRT0067,PLT001,5824,1905,1390,2026-05-16
INV001594,PRT0814,PLT002,267,395,341,2026-03-28
INV001595,PRT0384,PLT003,1422,492,373,2026-06-07
INV001596,PRT0251,PLT001,5211,1327,967,2026-04-17
INV001597,PRT0875,PLT005,1549,1662,1304,2026-06-13
INV001598,PRT0254,PLT001,1342,702,587,2026-04-20
INV001599,PRT0872,PLT005,1035,1389,1164,2026-03-28
INV001600,PRT0745,PLT001,1714,1296,1122,2026-06-14
INV001601,PRT0630,PLT001,5435,1706,1264,2026-04-29
INV001602,PRT0904,PLT006,1538,442,332,2026-04-30
INV001603,PRT0532,PLT004,4084,1638,1233,2026-06-05
INV001604,PRT0539,PLT006,765,466,324,2026-06-25
INV001605,PRT0486,PLT003,4053,1089,887,2026-05-28
INV001606,PRT0666,PLT001,4783,1290,929,2026-05-13
INV001607,PRT0463,PLT002,831,524,348,2026-06-11
INV001608,PRT0911,PLT004,1740,910,605,2026-04-01
INV001609,PRT0261,PLT005,3064,1270,821,2026-04-07
INV001610,PRT0303,PLT004,172,273,174,2026-05-30
INV001611,PRT0477,PLT005,337,1162,819,2026-05-23
INV001612,PRT0479,PLT004,3695,1372,961,2026-04-16
INV001613,PRT0325,PLT003,2037,937,665,2026-04-06
INV001614,PRT0240,PLT003,1809,883,536,2026-04-20
INV001615,PRT0302,PLT005,675,1421,884,2026-04-21
INV001616,PRT0805,PLT003,640,1150,878,2026-04-18
INV001617,PRT0074,PLT003,971,1997,1334,2026-06-19
INV001618,PRT0202,PLT006,341,178,135,2026-05-29
INV001619,PRT0836,PLT006,3052,774,522,2026-04-08
INV001620,PRT0619,PLT002,5780,1831,1249,2026-04-01
INV001621,PRT0557,PLT003,6060,1851,1528,2026-06-04
INV001622,PRT0843,PLT003,144,117,97,2026-06-20
INV001623,PRT0842,PLT005,3323,1703,1531,2026-04-06
INV001624,PRT0670,PLT005,3866,1651,1315,2026-04-28
INV001625,PRT0234,PLT002,3256,1658,1468,2026-03-28
INV001626,PRT0240,PLT005,3886,1581,1303,2026-04-24
INV001627,PRT0740,PLT004,3839,1302,1088,2026-05-06
INV001628,PRT0867,PLT002,1282,797,667,2026-06-15
INV001629,PRT0428,PLT002,2858,978,812,2026-04-01
INV001630,PRT0031,PLT003,2287,998,733,2026-06-21
INV001631,PRT0313,PLT006,262,384,296,2026-05-16
INV001632,PRT0855,PLT003,337,119,89,2026-06-16
INV001633,PRT0703,PLT004,1743,795,530,2026-05-04
INV001634,PRT0307,PLT003,4404,1662,1385,2026-03-30
INV001635,PRT0945,PLT002,263,1302,790,2026-04-26
INV001636,PRT0582,PLT006,676,414,369,2026-05-04
INV001637,PRT0588,PLT004,4979,1736,1355,2026-04-15
INV001638,PRT0066,PLT005,1600,880,581,2026-04-23
INV001639,PRT0337,PLT005,444,891,584,2026-04-14
INV001640,PRT0096,PLT002,2495,1024,810,2026-04-25
INV001641,PRT0033,PLT006,363,313,251,2026-04-03
INV001642,PRT0204,PLT001,1529,1335,996,2026-06-21
INV001643,PRT0211,PLT002,2325,1966,1747,2026-04-25
INV001644,PRT0466,PLT001,286,696,555,2026-06-14
INV001645,PRT0335,PLT004,703,854,645,2026-06-04
INV001646,PRT0133,PLT005,453,900,582,2026-04-22
INV001647,PRT0399,PLT002,281,956,710,2026-04-30
INV001648,PRT0443,PLT006,634,366,315,2026-05-26
INV001649,PRT0589,PLT003,4945,1461,1084,2026-04-02
INV001650,PRT0283,PLT002,3759,1303,861,2026-05-09
INV001651,PRT0066,PLT004,228,115,103,2026-05-19
INV001652,PRT0337,PLT005,4307,1338,1126,2026-06-11
INV001653,PRT0590,PLT001,3790,1900,1419,2026-04-01
INV001654,PRT0903,PLT004,5294,1609,1009,2026-06-20
INV001655,PRT0812,PLT003,2914,810,656,2026-04-24
INV001656,PRT0871,PLT002,3317,900,705,2026-04-15
INV001657,PRT0633,PLT006,3686,950,641,2026-05-30
INV001658,PRT0675,PLT002,3730,984,725,2026-06-11
INV001659,PRT0716,PLT001,3223,1530,1178,2026-06-04
INV001660,PRT0281,PLT006,646,590,510,2026-06-09
INV001661,PRT0715,PLT006,546,1201,825,2026-06-03
INV001662,PRT0422,PLT005,4042,1579,1374,2026-05-12
INV001663,PRT0774,PLT001,156,348,312,2026-05-05
INV001664,PRT0420,PLT004,2670,1133,940,2026-04-03
INV001665,PRT0046,PLT004,1036,437,295,2026-06-10
INV001666,PRT0391,PLT003,472,154,95,2026-04-19
INV001667,PRT0407,PLT001,1592,1627,1171,2026-04-16
INV001668,PRT0940,PLT002,363,121,81,2026-05-15
INV001669,PRT0497,PLT004,1901,769,616,2026-04-25
INV001670,PRT0249,PLT006,672,239,149,2026-05-23
INV001671,PRT0286,PLT002,3360,996,639,2026-06-14
INV001672,PRT0103,PLT002,1243,449,382,2026-06-16
INV001673,PRT0173,PLT001,1600,702,447,2026-04-23
INV001674,PRT0280,PLT002,5549,1475,1222,2026-06-11
INV001675,PRT0732,PLT001,887,1002,708,2026-05-13
INV001676,PRT0453,PLT006,1770,1928,1547,2026-06-20
INV001677,PRT0657,PLT006,535,197,167,2026-04-02
INV001678,PRT0400,PLT006,842,1567,1250,2026-06-24
INV001679,PRT0005,PLT001,2450,731,535,2026-03-29
INV001680,PRT0952,PLT002,1652,1681,1198,2026-06-07
INV001681,PRT0094,PLT001,819,867,756,2026-04-10
INV001682,PRT0346,PLT002,59,963,585,2026-06-04
INV001683,PRT0982,PLT001,1806,1492,1194,2026-05-24
INV001684,PRT0172,PLT006,5440,1732,1473,2026-05-24
INV001685,PRT0111,PLT003,1049,442,271,2026-05-13
INV001686,PRT0640,PLT002,776,760,584,2026-04-17
INV001687,PRT0124,PLT002,3505,1209,868,2026-04-28
INV001688,PRT0178,PLT001,1324,537,339,2026-05-01
INV001689,PRT0399,PLT002,49,923,734,2026-06-12
INV001690,PRT0666,PLT005,2281,1039,692,2026-04-27
INV001691,PRT0421,PLT003,895,855,524,2026-06-17
INV001692,PRT0730,PLT005,834,1671,1302,2026-06-07
INV001693,PRT0176,PLT003,4662,1720,1543,2026-06-20
INV001694,PRT0695,PLT006,795,294,229,2026-06-04
INV001695,PRT0780,PLT006,1301,372,260,2026-06-22
INV001696,PRT0494,PLT001,2729,751,670,2026-04-11
INV001697,PRT0460,PLT004,2396,786,475,2026-06-03
INV001698,PRT0516,PLT005,1904,1146,907,2026-06-19
INV001699,PRT0022,PLT005,1905,1543,1383,2026-06-24
INV001700,PRT0243,PLT006,2530,1654,1437,2026-06-01
INV001701,PRT0082,PLT001,2538,977,808,2026-05-29
INV001702,PRT0207,PLT002,607,381,271,2026-05-27
INV001703,PRT0244,PLT006,155,869,574,2026-03-31
INV001704,PRT0757,PLT003,3635,1324,1187,2026-04-18
INV001705,PRT0806,PLT001,1318,374,255,2026-05-16
INV001706,PRT0664,PLT003,3398,1166,976,2026-05-13
INV001707,PRT0340,PLT003,6003,1637,993,2026-04-13
INV001708,PRT0929,PLT006,221,596,394,2026-05-25
INV001709,PRT0623,PLT004,911,608,510,2026-03-31
INV001710,PRT0645,PLT001,3623,1167,812,2026-06-18
INV001711,PRT0977,PLT002,71,232,199,2026-05-30
INV001712,PRT0961,PLT002,144,206,162,2026-05-15
INV001713,PRT0563,PLT002,1213,357,224,2026-04-14
INV001714,PRT0743,PLT004,1745,583,438,2026-04-11
INV001715,PRT0251,PLT004,809,737,478,2026-04-10
INV001716,PRT0293,PLT005,620,461,360,2026-04-20
INV001717,PRT0279,PLT004,824,1018,906,2026-03-31
INV001718,PRT0408,PLT004,736,263,232,2026-04-14
INV001719,PRT0518,PLT005,865,443,328,2026-03-30
INV001720,PRT0840,PLT004,1276,1605,1171,2026-06-23
INV001721,PRT0875,PLT001,437,140,116,2026-05-27
INV001722,PRT0610,PLT005,2459,1654,1442,2026-05-04
INV001723,PRT0264,PLT004,359,412,315,2026-04-06
INV001724,PRT0385,PLT005,2320,1049,725,2026-04-09
INV001725,PRT0140,PLT006,2729,1341,998,2026-04-07
INV001726,PRT0005,PLT001,1553,1061,698,2026-05-20
INV001727,PRT0384,PLT004,5942,1864,1398,2026-06-05
INV001728,PRT0994,PLT006,1616,928,814,2026-04-22
INV001729,PRT0657,PLT005,1260,864,617,2026-06-06
INV001730,PRT0944,PLT001,39,245,177,2026-05-23
INV001731,PRT0199,PLT004,665,888,781,2026-06-09
INV001732,PRT0522,PLT006,1427,622,517,2026-06-02
INV001733,PRT0714,PLT001,3016,1100,869,2026-06-22
INV001734,PRT0754,PLT002,3473,1433,1025,2026-06-23
INV001735,PRT0647,PLT006,1480,596,443,2026-05-23
INV001736,PRT0661,PLT002,5453,1485,903,2026-05-18
INV001737,PRT0261,PLT002,603,635,496,2026-06-12
INV001738,PRT0013,PLT001,1322,1333,1031,2026-05-20
INV001739,PRT0939,PLT004,5829,1678,1053,2026-06-12
INV001740,PRT0531,PLT002,329,914,742,2026-05-01
INV001741,PRT0438,PLT003,6797,1894,1376,2026-04-27
INV001742,PRT0675,PLT004,4367,1516,1047,2026-04-20
INV001743,PRT0771,PLT006,3371,1300,900,2026-06-24
INV001744,PRT0587,PLT003,5211,1880,1178,2026-05-14
INV001745,PRT0215,PLT006,6133,1767,1135,2026-06-13
INV001746,PRT0173,PLT004,26,915,740,2026-05-16
INV001747,PRT0714,PLT004,396,103,64,2026-04-08
INV001748,PRT0751,PLT004,2362,1175,851,2026-06-18
INV001749,PRT0721,PLT002,381,449,293,2026-04-03
INV001750,PRT0972,PLT001,1029,505,376,2026-04-24
INV001751,PRT0191,PLT002,870,1022,787,2026-06-07
INV001752,PRT0778,PLT002,828,220,181,2026-05-01
INV001753,PRT0452,PLT006,1674,631,564,2026-04-20
INV001754,PRT0652,PLT002,7113,1969,1550,2026-04-30
INV001755,PRT0128,PLT003,773,263,180,2026-06-01
INV001756,PRT0241,PLT004,599,231,162,2026-06-14
INV001757,PRT0010,PLT001,825,1093,876,2026-06-08
INV001758,PRT0682,PLT005,29,644,531,2026-06-09
INV001759,PRT0217,PLT005,793,1716,1538,2026-06-04
INV001760,PRT0533,PLT003,4939,1721,1036,2026-04-29
INV001761,PRT0619,PLT004,2760,1095,812,2026-05-28
INV001762,PRT0323,PLT002,1405,789,561,2026-06-10
INV001763,PRT0626,PLT001,1550,839,670,2026-04-22
INV001764,PRT0103,PLT001,3302,829,714,2026-05-09
INV001765,PRT0743,PLT002,3291,1035,891,2026-06-13
INV001766,PRT0287,PLT006,543,152,118,2026-06-05
INV001767,PRT0463,PLT005,3018,1638,1383,2026-05-29
INV001768,PRT0528,PLT004,3892,1505,1200,2026-05-31
INV001769,PRT0981,PLT003,5227,1452,953,2026-05-14
INV001770,PRT0993,PLT006,46,134,105,2026-06-04
INV001771,PRT0622,PLT004,956,766,615,2026-06-15
INV001772,PRT0084,PLT003,3252,919,755,2026-05-18
INV001773,PRT0954,PLT004,3856,976,860,2026-04-26
INV001774,PRT0752,PLT004,822,1448,1241,2026-05-24
INV001775,PRT0891,PLT005,586,701,548,2026-06-17
INV001776,PRT0734,PLT005,7018,1894,1461,2026-06-10
INV001777,PRT0309,PLT006,89,165,105,2026-04-20
INV001778,PRT0173,PLT004,3824,1223,1096,2026-06-25
INV001779,PRT0247,PLT002,1107,336,250,2026-04-23
INV001780,PRT0109,PLT004,366,533,347,2026-06-01
INV001781,PRT0925,PLT004,2674,1565,952,2026-05-31
INV001782,PRT0264,PLT006,5891,1669,1141,2026-04-22
INV001783,PRT0682,PLT002,1008,1075,951,2026-05-07
INV001784,PRT0504,PLT001,5942,1989,1512,2026-05-19
INV001785,PRT0955,PLT005,1833,1729,1396,2026-04-06
INV001786,PRT0660,PLT003,529,1669,1463,2026-06-02
INV001787,PRT0754,PLT006,3043,872,761,2026-03-31
INV001788,PRT0576,PLT004,3215,881,701,2026-05-22
INV001789,PRT0119,PLT003,2122,1755,1175,2026-06-01
INV001790,PRT0759,PLT005,696,279,176,2026-04-23
INV001791,PRT0587,PLT003,237,485,399,2026-06-07
INV001792,PRT0591,PLT006,778,360,308,2026-04-10
INV001793,PRT0549,PLT002,302,103,71,2026-04-30
INV001794,PRT0328,PLT003,3470,1834,1313,2026-06-22
INV001795,PRT0130,PLT005,6525,1733,1392,2026-05-05
INV001796,PRT0110,PLT004,1819,1459,1138,2026-05-19
INV001797,PRT0324,PLT002,235,118,89,2026-05-18
INV001798,PRT0225,PLT004,6858,1771,1563,2026-05-03
INV001799,PRT0291,PLT002,4927,1492,1099,2026-05-06
INV001800,PRT0036,PLT005,5758,1629,1302,2026-04-22
INV001801,PRT0127,PLT003,2820,755,522,2026-06-09
INV001802,PRT0647,PLT002,3918,1836,1490,2026-04-20
INV001803,PRT0061,PLT003,3085,1113,765,2026-06-25
INV001804,PRT0869,PLT006,431,412,349,2026-06-01
INV001805,PRT0054,PLT002,6027,1759,1174,2026-05-19
INV001806,PRT0307,PLT006,3209,1854,1383,2026-03-31
INV001807,PRT0562,PLT004,176,1968,1681,2026-04-14
INV001808,PRT0357,PLT004,1939,791,574,2026-04-04
INV001809,PRT0290,PLT003,2976,900,559,2026-06-19
INV001810,PRT0877,PLT005,5743,1526,1338,2026-04-26
INV001811,PRT0771,PLT005,1324,906,570,2026-05-29
INV001812,PRT0958,PLT006,6961,1873,1576,2026-06-13
INV001813,PRT0592,PLT002,670,722,532,2026-04-11
INV001814,PRT0919,PLT002,1192,1004,812,2026-06-17
INV001815,PRT0753,PLT006,801,529,352,2026-04-23
INV001816,PRT0590,PLT001,438,118,83,2026-04-20
INV001817,PRT0386,PLT004,1209,1489,1244,2026-06-04
INV001818,PRT0099,PLT003,461,1491,1271,2026-04-06
INV001819,PRT0121,PLT005,429,1070,699,2026-04-12
INV001820,PRT0994,PLT002,3553,1431,1003,2026-05-10
INV001821,PRT0035,PLT001,2007,1384,1130,2026-05-02
INV001822,PRT0705,PLT005,1239,593,426,2026-05-29
INV001823,PRT0795,PLT006,768,453,360,2026-04-06
INV001824,PRT0797,PLT004,734,1728,1384,2026-05-13
INV001825,PRT0282,PLT006,3130,1871,1581,2026-06-13
INV001826,PRT0123,PLT001,95,1437,1054,2026-04-18
INV001827,PRT0231,PLT001,1043,269,171,2026-05-21
INV001828,PRT0492,PLT003,4690,1301,1004,2026-06-08
INV001829,PRT0186,PLT004,4856,1520,1251,2026-03-28
INV001830,PRT0306,PLT005,3552,1091,981,2026-05-14
INV001831,PRT0731,PLT005,130,356,224,2026-05-07
INV001832,PRT0021,PLT004,1435,478,344,2026-04-01
INV001833,PRT0501,PLT001,4342,1238,1046,2026-06-19
INV001834,PRT0731,PLT006,4415,1162,989,2026-05-28
INV001835,PRT0989,PLT006,424,354,292,2026-04-21
INV001836,PRT0614,PLT006,7061,1938,1231,2026-05-22
INV001837,PRT0820,PLT003,915,468,281,2026-04-14
INV001838,PRT0212,PLT006,1177,351,214,2026-05-09
INV001839,PRT0872,PLT001,525,430,269,2026-05-15
INV001840,PRT0306,PLT003,1036,273,244,2026-04-15
INV001841,PRT0255,PLT003,0,1214,790,2026-05-11
INV001842,PRT0927,PLT003,531,194,171,2026-03-31
INV001843,PRT0591,PLT004,1145,1449,1101,2026-04-25
INV001844,PRT0621,PLT005,2884,1523,1056,2026-04-12
INV001845,PRT0679,PLT001,811,1145,759,2026-03-31
INV001846,PRT0307,PLT002,580,585,357,2026-03-28
INV001847,PRT0606,PLT003,442,374,291,2026-06-14
INV001848,PRT0433,PLT001,2548,668,426,2026-05-06
INV001849,PRT0666,PLT002,3127,1226,829,2026-05-19
INV001850,PRT0693,PLT004,1041,919,677,2026-05-04
INV001851,PRT0073,PLT006,1669,1522,978,2026-04-12
INV001852,PRT0714,PLT006,5186,1600,1089,2026-05-28
INV001853,PRT0674,PLT006,1154,494,402,2026-06-10
INV001854,PRT0430,PLT002,1343,1780,1341,2026-06-06
INV001855,PRT0389,PLT001,1776,747,670,2026-05-20
INV001856,PRT0128,PLT005,2212,1336,900,2026-06-13
INV001857,PRT0068,PLT003,833,325,261,2026-04-13
INV001858,PRT0797,PLT003,2732,1411,884,2026-05-06
INV001859,PRT0281,PLT001,462,399,343,2026-04-23
INV001860,PRT0388,PLT001,455,300,213,2026-06-05
INV001861,PRT0540,PLT006,1439,1703,1494,2026-04-12
INV001862,PRT0827,PLT004,6728,1893,1309,2026-04-13
INV001863,PRT0887,PLT003,1171,295,223,2026-04-07
INV001864,PRT0919,PLT001,811,1229,837,2026-06-15
INV001865,PRT0399,PLT002,1539,449,312,2026-05-22
INV001866,PRT0992,PLT005,2776,806,678,2026-05-04
INV001867,PRT0489,PLT005,3298,1229,956,2026-04-22
INV001868,PRT0526,PLT006,1406,361,244,2026-06-25
INV001869,PRT0388,PLT005,292,418,333,2026-06-05
INV001870,PRT0655,PLT003,5942,1606,1092,2026-06-21
INV001871,PRT0624,PLT004,5555,1548,1289,2026-03-31
INV001872,PRT0363,PLT004,3595,1547,1140,2026-06-23
INV001873,PRT0534,PLT006,3504,1128,773,2026-06-05
INV001874,PRT0313,PLT006,1874,1905,1670,2026-03-28
INV001875,PRT0417,PLT003,2503,1857,1162,2026-06-18
INV001876,PRT0079,PLT006,651,1831,1148,2026-04-18
INV001877,PRT0590,PLT001,676,591,522,2026-06-07
INV001878,PRT0828,PLT001,1009,273,224,2026-05-02
INV001879,PRT0749,PLT002,3819,968,777,2026-06-25
INV001880,PRT0416,PLT001,1021,1082,810,2026-06-15
INV001881,PRT0732,PLT004,59,1362,894,2026-06-15
INV001882,PRT0251,PLT006,2826,1538,1169,2026-04-25
INV001883,PRT0701,PLT005,4326,1454,1287,2026-05-30
INV001884,PRT0691,PLT005,172,186,145,2026-05-24
INV001885,PRT0376,PLT002,615,1950,1301,2026-05-07
INV001886,PRT0433,PLT004,417,1152,813,2026-04-09
INV001887,PRT0347,PLT006,463,876,570,2026-05-21
INV001888,PRT0298,PLT003,482,611,519,2026-06-01
INV001889,PRT0003,PLT006,1745,1089,749,2026-05-09
INV001890,PRT0946,PLT003,1781,1392,1072,2026-05-01
INV001891,PRT0958,PLT004,290,1416,1068,2026-06-03
INV001892,PRT0059,PLT003,3999,1927,1513,2026-05-29
INV001893,PRT0306,PLT003,168,112,87,2026-04-18
INV001894,PRT0412,PLT003,381,319,191,2026-04-29
INV001895,PRT0203,PLT001,251,118,74,2026-05-07
INV001896,PRT0421,PLT001,1259,1183,892,2026-06-08
INV001897,PRT0788,PLT006,1274,1970,1470,2026-05-26
INV001898,PRT0384,PLT003,1619,612,408,2026-04-11
INV001899,PRT0550,PLT003,746,846,616,2026-03-28
INV001900,PRT0166,PLT002,899,322,288,2026-06-07
INV001901,PRT0368,PLT006,23,824,679,2026-04-02
INV001902,PRT0042,PLT002,583,506,320,2026-06-16
INV001903,PRT0923,PLT001,1356,908,659,2026-05-28
INV001904,PRT0983,PLT006,981,428,342,2026-05-16
INV001905,PRT0564,PLT004,2003,644,409,2026-04-12
INV001906,PRT0333,PLT004,1043,1738,1398,2026-06-09
INV001907,PRT0135,PLT001,3185,1127,921,2026-04-12
INV001908,PRT0160,PLT003,258,320,268,2026-06-11
INV001909,PRT0054,PLT006,1937,1124,679,2026-06-20
INV001910,PRT0756,PLT001,4891,1799,1264,2026-06-04
INV001911,PRT0498,PLT001,1155,989,735,2026-06-10
INV001912,PRT0157,PLT006,5059,1658,1208,2026-05-25
INV001913,PRT0786,PLT001,2303,1147,752,2026-04-16
INV001914,PRT0254,PLT006,5742,1869,1269,2026-06-06
INV001915,PRT0724,PLT001,3882,1780,1297,2026-04-20
INV001916,PRT0186,PLT002,5006,1535,1257,2026-05-29
INV001917,PRT0153,PLT002,5197,1850,1438,2026-05-30
INV001918,PRT0281,PLT002,78,346,221,2026-06-11
INV001919,PRT0205,PLT001,1262,399,290,2026-03-31
INV001920,PRT0538,PLT003,3336,1870,1150,2026-04-05
INV001921,PRT0228,PLT003,1895,1533,1211,2026-06-03
INV001922,PRT0438,PLT006,2088,972,722,2026-04-17
INV001923,PRT0373,PLT003,275,205,141,2026-05-26
INV001924,PRT0328,PLT001,1011,818,665,2026-04-06
INV001925,PRT0677,PLT006,106,472,288,2026-04-02
INV001926,PRT0287,PLT005,1933,758,503,2026-05-11
INV001927,PRT0972,PLT004,516,306,223,2026-05-07
INV001928,PRT0100,PLT006,456,844,591,2026-05-31
INV001929,PRT0883,PLT002,394,127,102,2026-05-23
INV001930,PRT0761,PLT005,1480,778,550,2026-06-01
INV001931,PRT0666,PLT003,1951,1183,924,2026-06-06
INV001932,PRT0909,PLT001,357,530,410,2026-05-31
INV001933,PRT0124,PLT001,1232,367,289,2026-04-11
INV001934,PRT0198,PLT006,1560,1301,1158,2026-06-13
INV001935,PRT0965,PLT005,306,1012,888,2026-05-17
INV001936,PRT0780,PLT002,3884,1367,960,2026-05-12
INV001937,PRT0131,PLT002,358,1192,972,2026-04-14
INV001938,PRT0913,PLT005,1034,956,731,2026-06-24
INV001939,PRT0645,PLT006,1836,811,704,2026-04-29
INV001940,PRT0495,PLT004,138,340,296,2026-05-13
INV001941,PRT0810,PLT001,4127,1172,1030,2026-05-15
INV001942,PRT0991,PLT002,1426,441,343,2026-06-14
INV001943,PRT0063,PLT006,2319,693,425,2026-04-12
INV001944,PRT0507,PLT006,814,489,402,2026-04-16
INV001945,PRT0170,PLT004,614,1190,1024,2026-04-15
INV001946,PRT0799,PLT004,4607,1637,1232,2026-05-10
INV001947,PRT0189,PLT001,847,920,719,2026-06-20
INV001948,PRT0714,PLT001,1212,427,329,2026-04-14
INV001949,PRT0467,PLT005,4200,1900,1669,2026-04-28
INV001950,PRT0311,PLT002,2120,1549,1264,2026-06-09
INV001951,PRT0122,PLT002,2261,706,573,2026-06-08
INV001952,PRT0299,PLT001,975,558,342,2026-04-27
INV001953,PRT0950,PLT002,2275,1409,908,2026-04-01
INV001954,PRT0658,PLT002,211,653,562,2026-05-03
INV001955,PRT0002,PLT006,951,1786,1184,2026-06-11
INV001956,PRT0333,PLT001,1511,811,640,2026-04-24
INV001957,PRT0740,PLT002,2163,1544,1335,2026-04-20
INV001958,PRT0333,PLT001,1207,936,813,2026-04-04
INV001959,PRT0225,PLT006,2912,1381,1166,2026-05-24
INV001960,PRT0551,PLT006,64,672,438,2026-05-13
INV001961,PRT0598,PLT001,6393,1877,1564,2026-05-10
INV001962,PRT0969,PLT006,3129,1579,1300,2026-06-10
INV001963,PRT0565,PLT002,2475,627,539,2026-04-11
INV001964,PRT0276,PLT002,2656,1772,1298,2026-04-22
INV001965,PRT0160,PLT004,3239,1291,1018,2026-05-05
INV001966,PRT0378,PLT002,1777,574,470,2026-04-15
INV001967,PRT0186,PLT004,4062,1947,1447,2026-05-24
INV001968,PRT0194,PLT005,360,478,403,2026-06-06
INV001969,PRT0664,PLT003,1477,1104,974,2026-06-03
INV001970,PRT0838,PLT004,181,143,99,2026-05-31
INV001971,PRT0147,PLT001,568,1507,1178,2026-04-07
INV001972,PRT0661,PLT004,3723,973,655,2026-04-03
INV001973,PRT0745,PLT001,281,305,249,2026-06-09
INV001974,PRT0022,PLT001,3145,1335,840,2026-05-30
INV001975,PRT0660,PLT001,6803,1792,1082,2026-06-17
INV001976,PRT0275,PLT002,171,370,249,2026-06-10
INV001977,PRT0981,PLT001,76,1384,1079,2026-04-28
INV001978,PRT0874,PLT006,2772,1210,993,2026-04-21
INV001979,PRT0778,PLT005,983,274,181,2026-05-16
INV001980,PRT0315,PLT003,1336,1927,1413,2026-06-19
INV001981,PRT0557,PLT006,457,1080,698,2026-05-08
INV001982,PRT0022,PLT001,504,647,509,2026-05-31
INV001983,PRT0524,PLT004,210,310,236,2026-06-01
INV001984,PRT0025,PLT002,459,390,234,2026-05-18
INV001985,PRT0672,PLT003,1447,974,697,2026-06-14
INV001986,PRT0704,PLT006,1575,562,492,2026-04-12
INV001987,PRT0174,PLT001,4028,1785,1553,2026-04-07
INV001988,PRT0366,PLT001,1154,559,352,2026-04-07
INV001989,PRT0946,PLT001,2953,1360,952,2026-06-25
INV001990,PRT0183,PLT004,1237,1934,1185,2026-04-20
INV001991,PRT0696,PLT004,1485,1186,830,2026-04-10
INV001992,PRT0309,PLT005,1407,407,353,2026-05-12
INV001993,PRT0278,PLT004,851,1774,1217,2026-05-05
INV001994,PRT0831,PLT006,2174,1455,1034,2026-06-11
INV001995,PRT0883,PLT002,17,1735,1080,2026-06-03
INV001996,PRT0152,PLT004,2623,1692,1348,2026-06-12
INV001997,PRT1000,PLT004,3217,1014,827,2026-04-27
INV001998,PRT0438,PLT006,4733,1768,1096,2026-04-08
INV001999,PRT0131,PLT002,1323,670,431,2026-06-11
INV002000,PRT0507,PLT004,2615,1671,1195,2026-05-24
INV002001,PRT0617,PLT006,3391,1085,876,2026-04-01
INV002002,PRT0944,PLT002,2678,782,501,2026-05-06
INV002003,PRT0552,PLT005,2036,884,641,2026-05-21
INV002004,PRT0394,PLT001,1885,1108,841,2026-04-20
INV002005,PRT0592,PLT006,4316,1289,1049,2026-06-07
INV002006,PRT0090,PLT002,5759,1761,1451,2026-06-22
INV002007,PRT0372,PLT005,70,840,504,2026-05-11
INV002008,PRT0062,PLT003,902,1070,949,2026-03-31
INV002009,PRT0839,PLT002,3189,839,717,2026-04-28
INV002010,PRT0996,PLT004,2258,703,518,2026-04-11
INV002011,PRT0058,PLT006,919,596,395,2026-06-03
INV002012,PRT0721,PLT002,1424,382,242,2026-05-16
INV002013,PRT0989,PLT004,2851,873,715,2026-05-13
INV002014,PRT0679,PLT005,434,861,530,2026-05-26
INV002015,PRT0892,PLT002,608,251,186,2026-05-26
INV002016,PRT0081,PLT002,144,161,103,2026-04-25
INV002017,PRT0154,PLT002,852,257,155,2026-05-07
INV002018,PRT0482,PLT004,2453,1062,874,2026-05-09
INV002019,PRT0712,PLT001,5282,1579,1107,2026-04-07
INV002020,PRT0903,PLT006,245,687,435,2026-05-14
INV002021,PRT0516,PLT002,177,165,128,2026-04-12
INV002022,PRT0697,PLT004,216,122,87,2026-04-12
INV002023,PRT0942,PLT005,2113,1234,1003,2026-05-05
INV002024,PRT0434,PLT002,1862,1127,779,2026-05-15
INV002025,PRT0387,PLT002,2136,656,585,2026-06-14
INV002026,PRT0058,PLT002,5071,1621,1075,2026-05-18
INV002027,PRT1000,PLT005,3055,903,591,2026-03-29
INV002028,PRT0489,PLT003,3837,1339,1141,2026-06-14
INV002029,PRT0169,PLT001,3116,1436,1138,2026-05-19
INV002030,PRT0200,PLT003,3475,1745,1241,2026-05-24
INV002031,PRT0618,PLT003,742,322,203,2026-05-02
INV002032,PRT0555,PLT001,166,157,105,2026-05-16
INV002033,PRT0775,PLT003,11,233,154,2026-04-12
INV002034,PRT0952,PLT001,1307,484,370,2026-06-02
INV002035,PRT0579,PLT001,2335,592,403,2026-04-02
INV002036,PRT0047,PLT001,3963,1254,1123,2026-04-12
INV002037,PRT0009,PLT003,1264,744,467,2026-05-28
INV002038,PRT0513,PLT002,3261,1639,1122,2026-04-01
INV002039,PRT0365,PLT002,2972,744,614,2026-05-24
INV002040,PRT0418,PLT006,2714,1539,1234,2026-06-15
INV002041,PRT0025,PLT005,1230,1131,712,2026-06-12
INV002042,PRT0890,PLT001,4803,1730,1236,2026-05-16
