DeliveryID,POLineID,DeliveryDate,ReceivedQuantity,RejectedQuantity,DelayDays,OnTimeFlag
DEL004400,POL017005,2025-08-04,3568,10,0,True
DEL004401,POL021982,2025-04-10,2386,0,5,False
DEL004402,POL009122,2025-02-08,1845,0,0,True
DEL004403,POL013876,2026-05-18,2252,0,1,False
DEL004404,POL016554,2026-03-31,1743,0,0,True
DEL004405,POL000929,2026-03-21,1028,0,0,True
DEL004406,POL049435,2025-09-05,815,0,1,False
DEL004407,POL054444,2026-02-23,286,0,0,True
DEL004408,POL072450,2024-08-17,1332,0,0,True
DEL004409,POL061822,2024-11-29,4375,0,0,True
DEL004410,POL059773,2025-06-23,1731,0,0,True
DEL004411,POL062925,2024-10-17,1019,0,0,True
DEL004412,POL047604,2026-05-29,1276,0,0,True
DEL004413,POL049665,2026-05-17,1891,2,0,True
DEL004414,POL042656,2026-02-05,1737,0,0,True
DEL004415,POL059451,2025-12-08,504,0,0,True
DEL004416,POL013403,2026-05-15,1692,0,0,True
DEL004417,POL015851,2024-07-31,1780,0,0,True
DEL004418,POL028190,2024-12-26,2140,0,0,True
DEL004419,POL073989,2025-11-12,2103,2,1,False
DEL004420,POL003837,2025-03-04,1587,0,0,True
DEL004421,POL074302,2024-09-05,1780,0,5,False
DEL004422,POL022439,2024-12-22,4450,0,7,False
DEL004423,POL042855,2026-07-17,3853,0,1,False
DEL004424,POL039741,2025-05-16,3500,0,0,True
DEL004425,POL021832,2025-03-31,1545,0,0,True
DEL004426,POL032050,2025-03-12,1311,0,2,False
DEL004427,POL026633,2025-02-10,1342,0,0,True
DEL004428,POL016012,2025-08-08,975,0,0,True
DEL004429,POL064632,2025-05-08,2913,0,0,True
DEL004430,POL002564,2026-06-12,672,0,0,True
DEL004431,POL075709,2024-09-22,3072,0,2,False
DEL004432,POL015268,2026-01-20,402,0,0,True
DEL004433,POL076319,2025-10-29,72,0,0,True
DEL004434,POL057691,2024-12-16,297,0,0,True
DEL004435,POL078106,2026-07-09,1830,1,0,True
DEL004436,POL014748,2025-11-03,2369,0,0,True
DEL004437,POL073180,2025-03-04,883,0,7,False
DEL004438,POL019562,2025-03-11,4210,0,0,True
DEL004439,POL012918,2026-06-17,1355,0,0,True
DEL004440,POL007116,2026-07-16,1683,0,0,True
DEL004441,POL005829,2026-05-21,122,0,0,True
DEL004442,POL061028,2024-08-25,1727,0,0,True
DEL004443,POL057459,2026-06-14,111,0,0,True
DEL004444,POL048785,2025-10-28,2764,0,1,False
DEL004445,POL070123,2026-06-11,826,0,0,True
DEL004446,POL005301,2024-10-24,1311,5,0,True
DEL004447,POL030971,2026-01-15,649,0,5,False
DEL004448,POL075216,2026-07-09,1534,0,0,True
DEL004449,POL021366,2024-09-25,333,0,7,False
DEL004450,POL019558,2025-03-18,2164,0,0,True
DEL004451,POL076924,2024-12-26,623,0,1,False
DEL004452,POL026063,2026-07-10,2074,0,0,True
DEL004453,POL067028,2026-04-15,1955,0,0,True
DEL004454,POL000644,2025-07-04,1734,0,0,True
DEL004455,POL077790,2024-11-22,726,0,0,True
DEL004456,POL006347,2025-08-15,900,0,0,True
DEL004457,POL020632,2024-12-01,45,0,0,True
DEL004458,POL018303,2025-12-25,3567,0,0,True
DEL004459,POL011697,2025-05-08,2927,0,0,True
DEL004460,POL016975,2026-06-04,170,0,5,False
DEL004461,POL004184,2026-06-14,2146,0,0,True
DEL004462,POL069358,2024-10-24,1911,0,2,False
DEL004463,POL028062,2025-10-16,840,0,0,True
DEL004464,POL044213,2026-05-02,1254,0,0,True
DEL004465,POL059683,2025-10-06,4194,0,1,False
DEL004466,POL068288,2024-09-02,2269,0,0,True
DEL004467,POL011810,2025-10-06,1188,0,0,True
DEL004468,POL051746,2024-09-07,1470,1,0,True
DEL004469,POL001146,2025-06-05,1264,10,0,True
DEL004470,POL019678,2025-02-12,2567,0,0,True
DEL004471,POL077517,2026-02-01,2903,20,0,True
DEL004472,POL045872,2025-12-24,1210,0,1,False
DEL004473,POL000163,2025-02-22,2364,0,2,False
DEL004474,POL074563,2024-09-22,1571,0,0,True
DEL004475,POL076476,2026-02-02,1113,0,0,True
DEL004476,POL029998,2025-08-11,789,0,10,False
DEL004477,POL025003,2025-08-08,2814,0,0,True
DEL004478,POL070732,2026-05-23,1261,0,0,True
DEL004479,POL017084,2024-11-01,864,0,0,True
DEL004480,POL009824,2026-06-06,1187,0,3,False
DEL004481,POL018461,2025-06-24,1241,0,14,False
DEL004482,POL047425,2026-05-30,778,0,0,True
DEL004483,POL064862,2026-02-05,910,0,0,True
DEL004484,POL008064,2026-01-12,2330,5,0,True
DEL004485,POL056522,2025-05-26,136,0,0,True
DEL004486,POL017038,2024-10-15,2563,0,0,True
DEL004487,POL014030,2026-07-03,1157,2,0,True
DEL004488,POL020788,2025-07-22,3702,0,2,False
DEL004489,POL029077,2026-01-13,2285,0,1,False
DEL004490,POL007688,2025-12-26,3990,0,0,True
DEL004491,POL053155,2025-09-24,3608,1,7,False
DEL004492,POL059176,2026-07-15,271,0,0,True
DEL004493,POL048614,2024-12-21,2043,0,0,True
DEL004494,POL045618,2024-07-29,1685,0,0,True
DEL004495,POL032257,2024-11-27,228,0,0,True
DEL004496,POL032913,2026-04-23,620,0,0,True
DEL004497,POL072738,2025-09-30,900,0,0,True
DEL004498,POL067395,2024-10-08,2206,0,0,True
DEL004499,POL054077,2024-10-30,1871,0,0,True
DEL004500,POL036199,2025-02-06,1056,0,2,False
DEL004501,POL055550,2026-01-11,1603,0,0,True
DEL004502,POL012771,2026-06-25,4002,0,2,False
DEL004503,POL014078,2026-05-21,1210,0,0,True
DEL004504,POL014180,2026-02-17,2198,0,10,False
DEL004505,POL011068,2025-01-28,718,0,0,True
DEL004506,POL013326,2025-04-14,1417,0,0,True
DEL004507,POL043535,2025-11-02,929,0,0,True
DEL004508,POL037713,2026-01-28,1812,2,0,True
DEL004509,POL064492,2024-10-07,89,0,0,True
DEL004510,POL025763,2024-12-09,2686,0,0,True
DEL004511,POL069690,2025-05-17,2004,0,3,False
DEL004512,POL055825,2026-05-24,487,0,1,False
DEL004513,POL026813,2024-10-12,1287,0,0,True
DEL004514,POL026263,2025-01-24,1980,0,0,True
DEL004515,POL057604,2026-02-10,1477,0,5,False
DEL004516,POL057254,2025-09-30,1809,0,2,False
DEL004517,POL008399,2025-05-27,1865,0,0,True
DEL004518,POL062260,2025-12-08,806,5,0,True
DEL004519,POL052820,2026-03-25,1613,0,0,True
DEL004520,POL043298,2024-12-30,106,0,0,True
DEL004521,POL015268,2026-01-20,475,0,0,True
DEL004522,POL061258,2024-12-07,484,0,0,True
DEL004523,POL034432,2024-11-22,3252,0,0,True
DEL004524,POL072357,2025-12-02,4186,0,0,True
DEL004525,POL035332,2024-10-18,2714,0,0,True
DEL004526,POL008622,2025-01-31,1099,0,0,True
DEL004527,POL079804,2025-02-08,3599,0,0,True
DEL004528,POL078373,2026-05-05,2570,0,2,False
DEL004529,POL069362,2026-01-12,3983,0,14,False
DEL004530,POL008536,2025-09-09,1397,0,0,True
DEL004531,POL054340,2026-03-18,3332,0,0,True
DEL004532,POL013377,2025-03-03,404,2,0,True
DEL004533,POL019457,2025-03-30,1252,2,0,True
DEL004534,POL063573,2024-12-09,156,0,0,True
DEL004535,POL022833,2025-07-04,2782,0,2,False
DEL004536,POL067553,2025-04-25,2183,0,1,False
DEL004537,POL014935,2026-03-26,1619,0,14,False
DEL004538,POL008782,2025-04-12,2258,0,1,False
DEL004539,POL056465,2024-11-17,490,0,3,False
DEL004540,POL028095,2026-01-22,3391,0,0,True
DEL004541,POL070852,2024-09-11,401,0,3,False
DEL004542,POL007199,2024-08-14,3987,0,3,False
DEL004543,POL003596,2025-11-26,4181,0,0,True
DEL004544,POL012463,2024-10-12,166,2,3,False
DEL004545,POL010970,2024-11-24,3602,0,0,True
DEL004546,POL078050,2026-07-02,1760,0,0,True
DEL004547,POL019216,2025-07-31,1487,5,5,False
DEL004548,POL002938,2025-11-01,3346,0,1,False
DEL004549,POL077025,2025-01-15,1514,0,10,False
DEL004550,POL009255,2025-01-01,2713,0,10,False
DEL004551,POL034084,2026-05-27,425,0,0,True
DEL004552,POL015761,2026-07-17,2598,0,0,True
DEL004553,POL068413,2026-01-24,1076,0,0,True
DEL004554,POL057719,2026-07-14,1353,0,10,False
DEL004555,POL001512,2025-12-16,1339,0,0,True
DEL004556,POL034014,2026-03-22,2977,0,0,True
DEL004557,POL062034,2024-08-10,1938,0,1,False
DEL004558,POL049841,2025-06-22,2205,0,0,True
DEL004559,POL011994,2026-05-02,4022,0,2,False
DEL004560,POL020688,2025-04-04,1734,0,0,True
DEL004561,POL077389,2024-11-10,514,0,0,True
DEL004562,POL055506,2026-04-14,3170,0,0,True
DEL004563,POL051394,2026-07-09,2222,2,0,True
DEL004564,POL062540,2025-04-26,736,0,1,False
DEL004565,POL077181,2024-10-07,568,0,0,True
DEL004566,POL011592,2024-11-30,2868,0,2,False
DEL004567,POL055988,2025-07-21,3636,0,0,True
DEL004568,POL023204,2025-09-15,3421,0,0,True
DEL004569,POL043688,2025-05-05,1397,0,1,False
DEL004570,POL060325,2025-06-15,4781,0,0,True
DEL004571,POL052188,2025-09-07,2111,0,0,True
DEL004572,POL079266,2026-02-09,540,0,5,False
DEL004573,POL079931,2024-11-22,1658,0,0,True
DEL004574,POL034712,2025-08-20,3121,0,7,False
DEL004575,POL059384,2025-12-24,274,0,0,True
DEL004576,POL001523,2025-06-11,1162,0,0,True
DEL004577,POL018657,2026-05-27,2841,0,0,True
DEL004578,POL031872,2026-05-17,2622,0,2,False
DEL004579,POL071659,2025-08-23,792,5,0,True
DEL004580,POL029099,2025-10-27,1309,0,0,True
DEL004581,POL065774,2026-07-05,711,0,0,True
DEL004582,POL018018,2024-09-09,1443,0,14,False
DEL004583,POL069103,2024-07-25,3662,0,0,True
DEL004584,POL002891,2025-09-17,774,0,0,True
DEL004585,POL009681,2025-08-21,1446,0,0,True
DEL004586,POL032544,2026-01-01,1706,20,0,True
DEL004587,POL026814,2026-03-05,1668,0,1,False
DEL004588,POL062274,2025-11-09,661,0,1,False
DEL004589,POL032588,2025-04-18,1259,0,0,True
DEL004590,POL066984,2026-07-09,2717,0,0,True
DEL004591,POL002875,2026-03-09,2857,1,5,False
DEL004592,POL036493,2025-05-17,470,0,2,False
DEL004593,POL016328,2024-08-19,2835,0,0,True
DEL004594,POL004138,2024-11-02,2284,0,3,False
DEL004595,POL003704,2024-10-01,666,0,2,False
DEL004596,POL008282,2025-04-01,1466,0,0,True
DEL004597,POL008564,2026-04-24,236,0,2,False
DEL004598,POL077929,2025-11-21,1128,0,0,True
DEL004599,POL000374,2025-09-30,1599,0,3,False
DEL004600,POL019066,2024-09-06,1326,0,0,True
DEL004601,POL054225,2024-08-24,252,0,0,True
DEL004602,POL042789,2026-04-15,1248,0,0,True
DEL004603,POL034738,2025-11-20,1613,0,0,True
DEL004604,POL032634,2025-04-15,3843,0,1,False
DEL004605,POL072031,2026-05-01,3376,0,0,True
DEL004606,POL040941,2025-04-06,1726,0,1,False
DEL004607,POL077117,2025-06-05,2241,0,0,True
DEL004608,POL006462,2025-09-07,122,0,0,True
DEL004609,POL078527,2026-07-10,1327,0,1,False
DEL004610,POL062621,2026-07-15,483,0,14,False
DEL004611,POL050003,2025-12-27,562,0,3,False
DEL004612,POL009226,2024-10-11,658,0,0,True
DEL004613,POL008110,2025-10-30,1857,0,0,True
DEL004614,POL072777,2025-02-22,1730,0,2,False
DEL004615,POL032579,2024-10-18,562,0,0,True
DEL004616,POL013109,2026-05-19,2489,0,0,True
DEL004617,POL078577,2025-05-22,1556,0,0,True
DEL004618,POL003248,2025-05-02,424,0,0,True
DEL004619,POL017811,2024-11-19,1933,0,0,True
DEL004620,POL038446,2026-07-26,2739,0,5,False
DEL004621,POL035911,2026-05-03,3555,0,2,False
DEL004622,POL056537,2026-01-13,219,0,0,True
DEL004623,POL057122,2026-05-15,38,0,0,True
DEL004624,POL040730,2025-06-01,42,0,0,True
DEL004625,POL058078,2026-05-13,1454,0,0,True
DEL004626,POL040439,2025-02-24,2012,0,2,False
DEL004627,POL066378,2024-08-31,264,0,2,False
DEL004628,POL031788,2024-08-15,2394,0,3,False
DEL004629,POL053011,2025-05-02,1768,0,3,False
DEL004630,POL024160,2026-07-23,2743,0,2,False
DEL004631,POL007104,2024-10-06,1904,0,0,True
DEL004632,POL079724,2026-05-16,1570,0,0,True
DEL004633,POL055771,2025-04-14,2067,0,0,True
DEL004634,POL019944,2026-04-11,184,0,0,True
DEL004635,POL062701,2024-09-01,1681,0,1,False
DEL004636,POL017608,2026-05-25,524,0,2,False
DEL004637,POL003638,2025-08-11,1711,0,0,True
DEL004638,POL013097,2024-09-20,182,0,0,True
DEL004639,POL032926,2025-02-22,1901,0,0,True
DEL004640,POL007861,2026-05-21,3674,0,0,True
DEL004641,POL062205,2026-05-17,1456,0,0,True
DEL004642,POL064820,2025-03-26,1606,0,14,False
DEL004643,POL010373,2026-02-03,3620,0,0,True
DEL004644,POL046972,2026-06-04,2387,0,0,True
DEL004645,POL035809,2025-11-16,164,0,0,True
DEL004646,POL021511,2025-12-12,3230,0,0,True
DEL004647,POL014537,2025-11-15,1531,0,5,False
DEL004648,POL032930,2026-01-01,2959,0,0,True
DEL004649,POL056372,2025-01-22,1289,0,0,True
DEL004650,POL069769,2025-02-01,3724,0,0,True
DEL004651,POL022126,2024-08-15,540,2,0,True
DEL004652,POL022916,2025-03-15,274,0,0,True
DEL004653,POL030483,2025-01-11,2024,0,0,True
DEL004654,POL035174,2025-08-23,4192,2,0,True
DEL004655,POL033354,2025-10-08,2392,0,0,True
DEL004656,POL061240,2026-01-06,2093,0,0,True
DEL004657,POL010054,2025-11-11,2804,0,0,True
DEL004658,POL058649,2025-04-29,110,0,0,True
DEL004659,POL064390,2026-02-10,3794,0,1,False
DEL004660,POL011124,2026-01-02,2305,0,0,True
DEL004661,POL027038,2025-09-20,281,0,0,True
DEL004662,POL021805,2025-04-07,175,0,0,True
DEL004663,POL072757,2025-09-21,1681,0,0,True
DEL004664,POL062225,2025-11-07,644,0,0,True
DEL004665,POL007967,2025-08-08,1215,0,2,False
DEL004666,POL050729,2024-10-20,1606,0,10,False
DEL004667,POL025476,2026-04-11,1834,0,0,True
DEL004668,POL071477,2025-07-20,491,0,0,True
DEL004669,POL030073,2025-05-13,2234,0,0,True
DEL004670,POL001549,2025-09-28,691,0,0,True
DEL004671,POL051949,2026-03-08,3399,0,0,True
DEL004672,POL008777,2025-05-13,360,10,3,False
DEL004673,POL036550,2026-03-02,2081,2,0,True
DEL004674,POL034296,2024-09-29,1632,0,0,True
DEL004675,POL027560,2024-09-28,2690,0,2,False
DEL004676,POL062274,2025-11-08,1106,0,0,True
DEL004677,POL072414,2026-01-26,286,0,0,True
DEL004678,POL078087,2025-06-05,103,0,0,True
DEL004679,POL065843,2024-09-24,2067,0,0,True
DEL004680,POL050594,2024-08-15,3452,0,2,False
DEL004681,POL076851,2025-06-03,465,0,0,True
DEL004682,POL078493,2024-12-28,2691,0,0,True
DEL004683,POL017413,2025-04-08,1397,0,3,False
DEL004684,POL058906,2026-07-20,560,0,1,False
DEL004685,POL004775,2026-02-04,2207,10,2,False
DEL004686,POL070838,2024-12-07,1655,0,1,False
DEL004687,POL022942,2024-12-27,259,0,0,True
DEL004688,POL029673,2026-04-16,1756,0,0,True
DEL004689,POL031231,2024-08-05,1862,0,0,True
DEL004690,POL014776,2025-10-27,807,0,14,False
DEL004691,POL051367,2025-03-21,881,2,5,False
DEL004692,POL074263,2025-08-27,2018,0,0,True
DEL004693,POL067461,2025-07-16,563,0,5,False
DEL004694,POL027800,2026-02-07,50,0,0,True
DEL004695,POL015332,2025-04-13,279,0,0,True
DEL004696,POL000277,2026-06-24,816,0,0,True
DEL004697,POL056882,2025-08-15,175,1,0,True
DEL004698,POL066575,2026-01-14,1954,0,3,False
DEL004699,POL073153,2025-05-12,1531,0,5,False
DEL004700,POL015952,2024-11-14,637,0,0,True
DEL004701,POL024819,2026-02-18,1624,0,0,True
DEL004702,POL030833,2025-05-03,1224,1,5,False
DEL004703,POL031978,2024-08-20,1294,0,0,True
DEL004704,POL006209,2025-08-19,660,0,2,False
DEL004705,POL072134,2024-09-28,497,0,0,True
DEL004706,POL053565,2025-10-28,1139,0,3,False
DEL004707,POL012801,2024-12-11,104,0,0,True
DEL004708,POL002216,2025-09-09,355,1,0,True
DEL004709,POL000460,2024-11-29,2498,0,0,True
DEL004710,POL043179,2025-01-31,1743,0,7,False
DEL004711,POL009770,2026-06-12,4248,0,0,True
DEL004712,POL056735,2026-02-27,2491,0,10,False
DEL004713,POL012063,2025-08-29,1049,0,0,True
DEL004714,POL048624,2025-07-21,637,0,0,True
DEL004715,POL029465,2024-09-14,777,0,14,False
DEL004716,POL070996,2024-11-02,1625,0,0,True
DEL004717,POL077527,2025-11-10,1418,0,0,True
DEL004718,POL001972,2025-09-16,981,0,0,True
DEL004719,POL056348,2024-08-14,1090,0,0,True
DEL004720,POL018459,2025-06-28,432,0,0,True
DEL004721,POL053118,2025-03-31,3825,0,0,True
DEL004722,POL002022,2024-10-10,491,0,0,True
DEL004723,POL072801,2025-06-27,1907,0,0,True
DEL004724,POL061929,2025-01-31,2958,0,0,True
DEL004725,POL009523,2025-01-28,1571,0,0,True
DEL004726,POL056198,2025-07-22,3070,0,0,True
DEL004727,POL074626,2024-08-15,731,0,0,True
DEL004728,POL077949,2025-08-31,735,2,0,True
DEL004729,POL017394,2025-05-14,1279,0,0,True
DEL004730,POL068417,2024-10-17,1934,0,0,True
DEL004731,POL039679,2024-07-21,57,0,10,False
DEL004732,POL074926,2026-02-07,1855,2,0,True
DEL004733,POL060423,2026-03-20,3146,0,0,True
DEL004734,POL015438,2026-04-15,1488,0,0,True
DEL004735,POL011825,2025-09-27,2026,0,1,False
DEL004736,POL050476,2026-02-25,1261,0,0,True
DEL004737,POL072277,2025-04-06,763,0,0,True
DEL004738,POL077624,2024-12-28,1529,0,0,True
DEL004739,POL023204,2025-09-15,3626,2,0,True
DEL004740,POL043814,2026-06-23,1791,0,0,True
DEL004741,POL034647,2025-02-06,2809,0,1,False
DEL004742,POL017288,2026-04-28,1001,0,0,True
DEL004743,POL038490,2026-01-08,1238,0,0,True
DEL004744,POL066296,2025-08-04,750,0,0,True
DEL004745,POL048126,2025-11-27,46,0,0,True
DEL004746,POL002368,2025-10-01,1182,0,7,False
DEL004747,POL052337,2026-05-12,4126,0,0,True
DEL004748,POL053741,2025-12-30,351,0,0,True
DEL004749,POL027692,2025-07-23,251,0,2,False
DEL004750,POL061605,2026-07-22,1859,0,14,False
DEL004751,POL073400,2024-12-05,329,0,0,True
DEL004752,POL036700,2024-08-25,621,0,0,True
DEL004753,POL067727,2024-08-15,4287,0,0,True
DEL004754,POL059327,2025-09-16,1930,20,0,True
DEL004755,POL009502,2026-01-19,3362,1,0,True
DEL004756,POL048909,2026-05-09,643,0,0,True
DEL004757,POL046063,2025-07-21,1188,0,7,False
DEL004758,POL075283,2024-10-26,502,0,0,True
DEL004759,POL060795,2025-10-17,1015,10,3,False
DEL004760,POL011295,2025-11-29,1563,0,0,True
DEL004761,POL005718,2026-04-24,1147,2,1,False
DEL004762,POL057749,2026-03-25,1510,0,0,True
DEL004763,POL004303,2026-05-01,4772,0,0,True
DEL004764,POL041145,2026-01-24,542,2,1,False
DEL004765,POL033611,2025-09-12,718,0,5,False
DEL004766,POL075236,2026-06-25,1650,0,2,False
DEL004767,POL038409,2024-12-10,205,0,0,True
DEL004768,POL068407,2025-03-31,1773,0,0,True
DEL004769,POL054019,2026-07-05,928,0,0,True
DEL004770,POL061895,2025-12-02,1312,0,2,False
DEL004771,POL011547,2026-06-22,2467,0,7,False
DEL004772,POL018515,2025-04-22,1035,0,10,False
DEL004773,POL070572,2026-04-14,291,0,0,True
DEL004774,POL043554,2025-10-28,2593,0,0,True
DEL004775,POL052859,2024-07-26,909,0,0,True
DEL004776,POL038899,2025-11-21,2604,0,0,True
DEL004777,POL068685,2026-06-24,2510,0,2,False
DEL004778,POL019843,2026-02-10,1282,0,0,True
DEL004779,POL035784,2026-01-04,3185,0,10,False
DEL004780,POL056265,2024-12-01,1872,0,0,True
DEL004781,POL032948,2025-07-22,3513,0,5,False
DEL004782,POL071718,2025-05-22,1646,0,0,True
DEL004783,POL029865,2025-03-12,1855,5,0,True
DEL004784,POL039049,2024-08-23,1985,0,0,True
DEL004785,POL043365,2026-01-30,1365,0,0,True
DEL004786,POL036268,2024-12-08,3004,0,1,False
DEL004787,POL043983,2026-06-13,2952,5,0,True
DEL004788,POL020901,2025-01-23,2194,0,0,True
DEL004789,POL001276,2024-12-22,3714,2,0,True
DEL004790,POL042540,2024-12-22,2933,0,0,True
DEL004791,POL040564,2025-10-20,3976,20,1,False
DEL004792,POL013333,2026-05-08,1760,2,3,False
DEL004793,POL013123,2026-01-25,3264,2,0,True
DEL004794,POL012420,2026-04-12,517,0,0,True
DEL004795,POL038658,2024-10-08,1782,0,1,False
DEL004796,POL007076,2026-03-05,1969,0,1,False
DEL004797,POL003119,2024-09-20,2102,0,0,True
DEL004798,POL030646,2024-09-08,588,0,0,True
DEL004799,POL010900,2025-11-19,384,0,1,False
DEL004800,POL017726,2024-12-26,334,0,0,True
DEL004801,POL074173,2025-03-09,1427,0,0,True
DEL004802,POL054747,2026-03-26,682,0,2,False
DEL004803,POL014549,2026-02-04,4359,2,0,True
DEL004804,POL045486,2025-01-29,2001,0,10,False
DEL004805,POL077097,2026-06-05,2286,0,0,True
DEL004806,POL037031,2026-01-16,404,0,0,True
DEL004807,POL058058,2024-12-31,379,0,1,False
DEL004808,POL072188,2024-12-02,2790,0,0,True
DEL004809,POL077318,2026-01-14,1097,1,1,False
DEL004810,POL008620,2025-09-22,2495,0,0,True
DEL004811,POL028342,2026-05-03,2293,0,10,False
DEL004812,POL026643,2026-04-15,1907,0,1,False
DEL004813,POL036364,2025-02-01,186,0,0,True
DEL004814,POL056153,2025-07-31,1901,0,0,True
DEL004815,POL037253,2025-07-21,3605,0,0,True
DEL004816,POL012294,2024-11-08,250,0,7,False
DEL004817,POL022841,2024-08-31,699,0,7,False
DEL004818,POL031934,2025-10-05,4284,0,5,False
DEL004819,POL019204,2024-09-29,2553,0,0,True
DEL004820,POL007776,2026-08-06,1725,0,0,True
DEL004821,POL075709,2024-09-20,1110,0,0,True
DEL004822,POL056161,2026-04-26,3329,0,7,False
DEL004823,POL071662,2025-10-28,1662,0,0,True
DEL004824,POL005779,2026-04-16,1052,20,2,False
DEL004825,POL065662,2026-07-08,4229,0,0,True
DEL004826,POL028549,2025-08-17,244,0,1,False
DEL004827,POL040208,2026-01-19,1221,0,0,True
DEL004828,POL002689,2025-02-11,404,0,0,True
DEL004829,POL020602,2026-02-19,814,0,0,True
DEL004830,POL045606,2025-10-12,1241,0,2,False
DEL004831,POL049740,2026-06-22,253,0,0,True
DEL004832,POL024071,2025-11-29,1677,0,0,True
DEL004833,POL024088,2024-11-18,492,0,0,True
DEL004834,POL075063,2025-06-24,949,0,1,False
DEL004835,POL029010,2026-03-28,819,0,0,True
DEL004836,POL004188,2024-08-29,1093,0,0,True
DEL004837,POL055281,2025-07-24,193,0,3,False
DEL004838,POL000737,2024-11-09,322,0,0,True
DEL004839,POL031848,2026-03-07,1674,0,0,True
DEL004840,POL051457,2024-10-20,1706,0,0,True
DEL004841,POL000852,2024-11-14,1103,0,0,True
DEL004842,POL059840,2026-03-14,1782,0,0,True
DEL004843,POL071177,2025-08-19,3607,0,0,True
DEL004844,POL011499,2025-06-20,896,0,0,True
DEL004845,POL040854,2026-04-27,1510,0,0,True
DEL004846,POL031493,2024-08-13,1636,0,0,True
DEL004847,POL018543,2024-12-20,157,0,0,True
DEL004848,POL010190,2025-06-11,1578,0,0,True
DEL004849,POL078098,2026-01-06,1354,0,0,True
DEL004850,POL045122,2024-12-16,2024,0,3,False
DEL004851,POL072186,2025-01-25,2179,0,0,True
DEL004852,POL022053,2025-10-15,3719,0,0,True
DEL004853,POL022403,2026-07-10,929,0,0,True
DEL004854,POL068453,2025-11-10,3022,0,0,True
DEL004855,POL047978,2026-01-10,1388,0,0,True
DEL004856,POL014689,2025-09-20,900,0,0,True
DEL004857,POL043558,2025-06-22,959,0,0,True
DEL004858,POL041019,2026-07-10,182,0,0,True
DEL004859,POL061663,2026-07-19,191,0,0,True
DEL004860,POL067734,2026-06-17,608,0,0,True
DEL004861,POL044522,2025-02-16,447,0,5,False
DEL004862,POL079151,2024-08-25,1541,0,3,False
DEL004863,POL049210,2024-10-19,500,0,0,True
DEL004864,POL076269,2025-07-13,589,0,0,True
DEL004865,POL036191,2025-10-04,2320,0,0,True
DEL004866,POL012580,2025-10-09,1984,0,14,False
DEL004867,POL062492,2025-06-15,1323,0,0,True
DEL004868,POL028017,2025-07-06,418,0,0,True
DEL004869,POL029969,2025-04-15,2779,0,0,True
DEL004870,POL033026,2025-01-15,1389,0,0,True
DEL004871,POL036538,2025-11-09,184,1,1,False
DEL004872,POL068800,2026-02-06,647,0,1,False
DEL004873,POL047174,2025-01-08,4329,0,0,True
DEL004874,POL001338,2025-08-13,1118,0,1,False
DEL004875,POL027245,2024-09-25,1276,2,10,False
DEL004876,POL019565,2026-04-06,1953,0,0,True
