POLineID,PO_ID,PartID,OrderedQuantity,UnitCost,LineTotal
POL003243,PO013564,PRT0017,75,52.84,3963.0
POL003244,PO013686,PRT0726,2457,80.31,197321.67
POL003245,PO004588,PRT0003,1471,55.6,81787.6
POL003246,PO004658,PRT0869,3018,56.08,169249.44
POL003247,PO018608,PRT0504,2071,185.92,385040.32
POL003248,PO013586,PRT0475,437,123.47,53956.39
POL003249,PO014607,PRT0823,758,807.61,612168.38
POL003250,PO001400,PRT0399,230,30.22,6950.6
POL003251,PO003268,PRT0762,749,36.51,27345.99
POL003252,PO007622,PRT0647,85,16.7,1419.5
POL003253,PO007339,PRT0140,1378,12.37,17045.86
POL003254,PO006918,PRT0683,1356,21.77,29520.12
POL003255,PO008185,PRT0364,2546,93.5,238051.0
POL003256,PO007333,PRT0204,4096,220.71,904028.16
POL003257,PO008502,PRT0327,1751,393.83,689596.33
POL003258,PO014081,PRT0719,2794,106.29,296974.26
POL003259,PO013079,PRT0039,1176,41.11,48345.36
POL003260,PO012786,PRT0487,2604,19.74,51402.96
POL003261,PO003272,PRT0875,1460,32.25,47085.0
POL003262,PO002648,PRT0869,3289,56.08,184447.12
POL003263,PO007225,PRT0989,4213,27.75,116910.75
POL003264,PO005417,PRT0257,2624,281.61,738944.64
POL003265,PO019130,PRT0930,3185,31.42,100072.7
POL003266,PO006115,PRT0172,1908,17.24,32893.92
POL003267,PO015984,PRT0147,2330,47.42,110488.6
POL003268,PO017611,PRT0837,2201,114.48,251970.48
POL003269,PO007137,PRT0586,3553,40.39,143505.67
POL003270,PO001620,PRT0612,4871,137.59,670200.89
POL003271,PO012449,PRT0715,494,32.13,15872.22
POL003272,PO015029,PRT0597,1608,98.05,157664.4
POL003273,PO019023,PRT0888,699,101.8,71158.2
POL003274,PO000134,PRT0359,833,42.87,35710.71
POL003275,PO011574,PRT0646,302,26.62,8039.24
POL003276,PO015065,PRT0072,539,394.78,212786.42
POL003277,PO017394,PRT0848,684,236.1,161492.4
POL003278,PO013509,PRT0776,3084,36.2,111640.8
POL003279,PO006556,PRT0708,2846,134.81,383669.26
POL003280,PO018843,PRT0723,4414,11.26,49701.64
POL003281,PO011865,PRT0749,566,20.3,11489.8
POL003282,PO011968,PRT0659,1697,38.8,65843.6
POL003283,PO005076,PRT0064,1447,44.79,64811.13
POL003284,PO018299,PRT0234,3098,19.66,60906.68
POL003285,PO007786,PRT0279,1285,35.02,45000.7
POL003286,PO009016,PRT0655,4994,595.4,2973427.6
POL003287,PO010863,PRT0010,705,51.11,36032.55
POL003288,PO010461,PRT0978,1445,4.76,6878.2
POL003289,PO017448,PRT0985,169,33.02,5580.38
POL003290,PO001731,PRT0745,3464,232.1,803994.4
POL003291,PO008619,PRT0857,4368,17.02,74343.36
POL003292,PO013403,PRT0126,2619,191.02,500281.38
POL003293,PO014644,PRT0674,3791,24.6,93258.6
POL003294,PO019304,PRT0596,1784,22.02,39283.68
POL003295,PO006062,PRT0275,3350,15.1,50585.0
POL003296,PO013116,PRT0705,2228,35.82,79806.96
POL003297,PO019828,PRT0884,1446,276.97,400498.62
POL003298,PO017147,PRT0942,4877,66.55,324564.35
POL003299,PO014204,PRT0206,4376,55.86,244443.36
POL003300,PO018434,PRT0592,3422,98.03,335458.66
POL003301,PO016678,PRT0012,896,22.81,20437.76
POL003302,PO006055,PRT0728,3501,43.73,153098.73
POL003303,PO012360,PRT0584,1628,203.68,331591.04
POL003304,PO001775,PRT0035,2673,220.25,588728.25
POL003305,PO010202,PRT0457,3349,145.13,486040.37
POL003306,PO009164,PRT0992,1432,28.23,40425.36
POL003307,PO009433,PRT0633,2278,29.18,66472.04
POL003308,PO010058,PRT0146,4656,249.03,1159483.68
POL003309,PO005844,PRT0861,4474,158.37,708547.38
POL003310,PO002962,PRT0919,4264,23.17,98796.88
POL003311,PO006283,PRT0159,2813,26.82,75444.66
POL003312,PO011912,PRT0085,1346,55.71,74985.66
POL003313,PO012304,PRT0405,4916,58.29,286553.64
POL003314,PO002150,PRT0496,4446,50.96,226568.16
POL003315,PO005963,PRT0863,3645,444.91,1621696.95
POL003316,PO005152,PRT0621,3806,17.6,66985.6
POL003317,PO006070,PRT0116,2009,42.15,84679.35
POL003318,PO014214,PRT0631,231,8.55,1975.05
POL003319,PO018249,PRT0404,3556,34.38,122255.28
POL003320,PO000633,PRT0173,1107,31.13,34460.91
POL003321,PO019207,PRT0412,1924,31.7,60990.8
POL003322,PO002429,PRT0421,2963,172.19,510198.97
POL003323,PO001573,PRT0120,1529,60.43,92397.47
POL003324,PO009014,PRT0849,538,19.88,10695.44
POL003325,PO009695,PRT0681,131,58.99,7727.69
POL003326,PO006845,PRT0320,843,29.84,25155.12
POL003327,PO015729,PRT0428,83,157.6,13080.8
POL003328,PO015996,PRT0117,1692,32.21,54499.32
POL003329,PO016384,PRT0489,3984,127.7,508756.8
POL003330,PO007097,PRT0533,3152,31.41,99004.32
POL003331,PO009754,PRT0023,2194,155.46,341079.24
POL003332,PO015260,PRT0842,300,56.82,17046.0
POL003333,PO008904,PRT0844,1290,44.97,58011.3
POL003334,PO001420,PRT0677,4503,56.67,255185.01
POL003335,PO013887,PRT0821,3361,109.45,367861.45
POL003336,PO009736,PRT0506,4401,92.45,406872.45
POL003337,PO013717,PRT0194,3030,12.22,37026.6
POL003338,PO019450,PRT0703,2246,18.85,42337.1
POL003339,PO008168,PRT0015,672,41.59,27948.48
POL003340,PO004872,PRT0133,3225,14.16,45666.0
POL003341,PO019806,PRT0309,1015,51.3,52069.5
POL003342,PO010630,PRT0250,2698,45.79,123541.42
POL003343,PO008239,PRT0833,1673,14.83,24810.59
POL003344,PO003989,PRT0517,3908,49.44,193211.52
POL003345,PO000420,PRT0662,2890,21.38,61788.2
POL003346,PO001319,PRT0636,4552,8.81,40103.12
POL003347,PO005313,PRT0928,1250,216.95,271187.5
POL003348,PO002140,PRT0773,3381,54.92,185684.52
POL003349,PO004547,PRT0741,3120,17.55,54756.0
POL003350,PO007275,PRT0178,1531,105.94,162194.14
POL003351,PO009003,PRT0009,4314,70.4,303705.6
POL003352,PO009657,PRT0650,184,57.8,10635.2
POL003353,PO016318,PRT0302,4753,21.15,100525.95
POL003354,PO006522,PRT0544,2040,104.93,214057.2
POL003355,PO008684,PRT0910,705,186.91,131771.55
POL003356,PO013340,PRT0144,2036,38.39,78162.04
POL003357,PO004769,PRT0329,1138,54.56,62089.28
POL003358,PO016708,PRT0512,2313,133.53,308854.89
POL003359,PO010101,PRT0962,260,95.9,24934.0
POL003360,PO004595,PRT0584,970,203.68,197569.6
POL003361,PO006445,PRT0216,1164,60.77,70736.28
POL003362,PO004976,PRT0491,3515,106.46,374206.9
POL003363,PO000671,PRT0883,1745,22.39,39070.55
POL003364,PO019212,PRT0981,1526,200.87,306527.62
POL003365,PO004036,PRT0577,897,180.24,161675.28
POL003366,PO013460,PRT0820,2727,210.35,573624.45
POL003367,PO016401,PRT0772,359,21.12,7582.08
POL003368,PO012730,PRT0265,1797,27.06,48626.82
POL003369,PO016776,PRT0381,2767,56.41,156086.47
POL003370,PO002067,PRT0143,4816,21.77,104844.32
POL003371,PO016615,PRT0435,3355,110.15,369553.25
POL003372,PO007735,PRT0876,971,139.16,135124.36
POL003373,PO016936,PRT0700,297,28.56,8482.32
POL003374,PO010583,PRT0521,2054,8.71,17890.34
POL003375,PO000276,PRT0629,3748,145.63,545821.24
POL003376,PO012802,PRT0599,287,23.21,6661.27
POL003377,PO009706,PRT0961,3127,55.38,173173.26
POL003378,PO006558,PRT0857,2638,17.02,44898.76
POL003379,PO000757,PRT0510,3931,17.03,66944.93
POL003380,PO007623,PRT0982,945,46.54,43980.3
POL003381,PO017942,PRT0843,4443,13.49,59936.07
POL003382,PO011072,PRT0910,1982,186.91,370455.62
POL003383,PO015332,PRT0471,3013,26.57,80055.41
POL003384,PO007863,PRT0224,2928,9.11,26674.08
POL003385,PO019499,PRT0686,2161,210.55,454998.55
POL003386,PO001459,PRT0584,2631,203.68,535882.08
POL003387,PO007996,PRT0932,1633,149.15,243561.95
POL003388,PO005557,PRT0661,2227,20.93,46611.11
POL003389,PO008119,PRT0202,2732,190.65,520855.8
POL003390,PO000627,PRT0403,4767,33.25,158502.75
POL003391,PO017243,PRT0792,2427,39.1,94895.7
POL003392,PO009961,PRT0250,1836,45.79,84070.44
POL003393,PO016959,PRT0635,214,14.74,3154.36
POL003394,PO005264,PRT0332,2227,16.15,35966.05
POL003395,PO016352,PRT0766,782,58.76,45950.32
POL003396,PO005769,PRT0485,4503,18.08,81414.24
POL003397,PO000157,PRT0848,3274,236.1,772991.4
POL003398,PO012376,PRT0258,2583,80.64,208293.12
POL003399,PO018085,PRT0374,3381,71.34,241200.54
POL003400,PO015821,PRT0811,4530,85.44,387043.2
POL003401,PO012349,PRT0528,4945,115.17,569515.65
POL003402,PO005593,PRT0408,4148,29.55,122573.4
POL003403,PO011689,PRT0733,2638,131.02,345630.76
POL003404,PO003610,PRT0151,3984,141.33,563058.72
POL003405,PO001730,PRT0758,830,38.39,31863.7
POL003406,PO003381,PRT0541,1719,64.62,111081.78
POL003407,PO013798,PRT0058,3289,25.86,85053.54
POL003408,PO007418,PRT0819,4119,35.37,145689.03
POL003409,PO000394,PRT0806,2675,25.86,69175.5
POL003410,PO011037,PRT0316,2976,33.68,100231.68
POL003411,PO013420,PRT0728,2809,43.73,122837.57
POL003412,PO003406,PRT0343,2285,97.87,223632.95
POL003413,PO002926,PRT0858,2329,48.29,112467.41
POL003414,PO005765,PRT0944,1857,127.95,237603.15
POL003415,PO017633,PRT0429,672,300.98,202258.56
POL003416,PO010026,PRT0323,225,17.21,3872.25
POL003417,PO019918,PRT0313,1073,64.09,68768.57
POL003418,PO007365,PRT0654,4596,58.1,267027.6
POL003419,PO005575,PRT0160,2957,55.99,165562.43
POL003420,PO016866,PRT0066,2239,98.0,219422.0
POL003421,PO001105,PRT0087,125,148.15,18518.75
POL003422,PO003575,PRT0688,1044,24.54,25619.76
POL003423,PO018911,PRT0026,2870,121.4,348418.0
POL003424,PO001139,PRT0680,2529,91.58,231605.82
POL003425,PO010092,PRT0751,1448,15.82,22907.36
POL003426,PO017786,PRT0105,3487,88.24,307692.88
POL003427,PO009996,PRT0977,2648,55.56,147122.88
POL003428,PO016517,PRT0705,336,35.82,12035.52
POL003429,PO017295,PRT0112,331,32.42,10731.02
POL003430,PO013007,PRT0718,1905,37.35,71151.75
POL003431,PO010864,PRT0366,877,24.02,21065.54
POL003432,PO018972,PRT0503,1223,10.82,13232.86
POL003433,PO013070,PRT0195,2439,186.98,456044.22
POL003434,PO008938,PRT0366,2658,24.02,63845.16
POL003435,PO013641,PRT0381,4569,56.41,257737.29
POL003436,PO005198,PRT0298,4097,42.34,173466.98
POL003437,PO013687,PRT0571,1164,90.03,104794.92
POL003438,PO010364,PRT0958,4428,180.05,797261.4
POL003439,PO008301,PRT0366,4876,24.02,117121.52
POL003440,PO016346,PRT0137,1270,17.7,22479.0
POL003441,PO001572,PRT0380,405,17.35,7026.75
POL003442,PO003968,PRT0704,753,10.73,8079.69
POL003443,PO012566,PRT0023,233,155.46,36222.18
POL003444,PO004587,PRT0439,4296,18.94,81366.24
POL003445,PO009888,PRT0691,4841,24.81,120105.21
POL003446,PO014299,PRT0488,3804,47.16,179396.64
POL003447,PO016193,PRT0444,1044,30.84,32196.96
POL003448,PO019140,PRT0182,440,16.68,7339.2
POL003449,PO004347,PRT0593,3867,48.58,187858.86
POL003450,PO013166,PRT0254,3650,231.05,843332.5
POL003451,PO014628,PRT0350,2894,60.16,174103.04
POL003452,PO011839,PRT0680,3677,91.58,336739.66
POL003453,PO009738,PRT0741,1952,17.55,34257.6
POL003454,PO003398,PRT0697,4936,186.98,922933.28
POL003455,PO006208,PRT0872,3187,76.73,244538.51
POL003456,PO012520,PRT0456,804,17.56,14118.24
POL003457,PO003002,PRT0410,1395,49.98,69722.1
POL003458,PO011740,PRT0208,2796,49.95,139660.2
POL003459,PO005864,PRT0139,1910,63.49,121265.9
POL003460,PO018311,PRT0408,1417,29.55,41872.35
POL003461,PO018823,PRT0666,716,36.06,25818.96
POL003462,PO017576,PRT0488,4841,47.16,228301.56
POL003463,PO006585,PRT0905,3875,38.59,149536.25
POL003464,PO011141,PRT0621,2095,17.6,36872.0
POL003465,PO014879,PRT0650,1124,57.8,64967.2
POL003466,PO015671,PRT0363,859,30.36,26079.24
POL003467,PO007100,PRT0080,2729,6.75,18420.75
POL003468,PO017044,PRT0759,3157,42.95,135593.15
POL003469,PO004676,PRT0884,240,276.97,66472.8
POL003470,PO015460,PRT0075,1733,4.07,7053.31
POL003471,PO017182,PRT0586,2113,40.39,85344.07
POL003472,PO015597,PRT0683,3866,21.77,84162.82
POL003473,PO018150,PRT0345,2503,68.92,172506.76
POL003474,PO001698,PRT0455,4845,21.67,104991.15
POL003475,PO008525,PRT0931,2881,21.24,61192.44
POL003476,PO008065,PRT0630,1788,79.47,142092.36
POL003477,PO008965,PRT0087,895,148.15,132594.25
POL003478,PO006053,PRT0973,1838,64.88,119249.44
POL003479,PO013369,PRT0307,3380,92.03,311061.4
POL003480,PO005933,PRT0663,4499,32.26,145137.74
POL003481,PO010624,PRT0051,3124,156.09,487625.16
POL003482,PO018789,PRT0409,3787,36.46,138074.02
POL003483,PO005103,PRT0738,100,72.69,7269.0
POL003484,PO013018,PRT0979,2226,9.33,20768.58
POL003485,PO015093,PRT0315,94,94.1,8845.4
POL003486,PO011158,PRT0380,182,17.35,3157.7
POL003487,PO007330,PRT0488,2635,47.16,124266.6
POL003488,PO000407,PRT0128,3403,21.05,71633.15
POL003489,PO000003,PRT0331,3035,32.79,99517.65
POL003490,PO016033,PRT0765,405,83.05,33635.25
POL003491,PO009098,PRT0872,3985,76.73,305769.05
POL003492,PO016658,PRT0877,3702,21.89,81036.78
POL003493,PO002065,PRT0938,1136,273.59,310798.24
POL003494,PO007608,PRT0492,1494,108.2,161650.8
POL003495,PO018216,PRT0481,1993,29.89,59570.77
POL003496,PO011851,PRT0501,3330,69.47,231335.1
POL003497,PO016995,PRT0367,3604,39.62,142790.48
POL003498,PO008298,PRT0156,3435,85.93,295169.55
POL003499,PO011389,PRT0218,4798,103.95,498752.1
POL003500,PO019372,PRT0063,2611,13.67,35692.37
POL003501,PO009304,PRT0483,718,9.16,6576.88
POL003502,PO016275,PRT0707,3642,11.89,43303.38
POL003503,PO008319,PRT0901,838,107.5,90085.0
POL003504,PO013852,PRT0539,3510,74.07,259985.7
POL003505,PO015990,PRT0290,2325,20.12,46779.0
POL003506,PO017220,PRT0579,3281,39.26,128812.06
POL003507,PO003900,PRT0707,2804,11.89,33339.56
POL003508,PO003379,PRT0674,3591,24.6,88338.6
POL003509,PO000466,PRT0018,4609,167.04,769887.36
POL003510,PO000386,PRT0261,2377,15.78,37509.06
POL003511,PO006674,PRT0373,4438,311.21,1381149.98
POL003512,PO007474,PRT0884,2862,276.97,792688.14
POL003513,PO003475,PRT0002,436,29.65,12927.4
POL003514,PO013659,PRT0686,3909,210.55,823039.95
POL003515,PO001095,PRT0810,3707,16.19,60016.33
POL003516,PO014145,PRT0026,2068,121.4,251055.2
POL003517,PO008695,PRT0777,3050,39.45,120322.5
POL003518,PO007278,PRT0020,308,10.7,3295.6
POL003519,PO015011,PRT0652,1600,183.93,294288.0
POL003520,PO009201,PRT0090,2996,136.9,410152.4
POL003521,PO005079,PRT0492,2313,108.2,250266.6
POL003522,PO005042,PRT0759,746,42.95,32040.7
POL003523,PO004635,PRT0551,1044,35.49,37051.56
POL003524,PO008053,PRT0206,534,55.86,29829.24
POL003525,PO019959,PRT0984,2474,103.72,256603.28
POL003526,PO007898,PRT0809,4356,90.43,393913.08
POL003527,PO001795,PRT0123,4544,101.72,462215.68
POL003528,PO001799,PRT0554,4076,40.59,165444.84
POL003529,PO011528,PRT0790,1597,8.77,14005.69
POL003530,PO014875,PRT0997,2485,139.51,346682.35
POL003531,PO003501,PRT0901,1475,107.5,158562.5
POL003532,PO013690,PRT0019,251,16.02,4021.02
POL003533,PO005290,PRT0993,3520,27.17,95638.4
POL003534,PO014398,PRT0273,2855,83.98,239762.9
POL003535,PO016809,PRT0396,653,22.75,14855.75
POL003536,PO017109,PRT0584,2160,203.68,439948.8
POL003537,PO004284,PRT0775,291,54.46,15847.86
POL003538,PO012552,PRT0155,2461,208.43,512946.23
POL003539,PO017565,PRT0548,3793,99.65,377972.45
POL003540,PO016452,PRT0133,303,14.16,4290.48
POL003541,PO005271,PRT0769,4647,20.05,93172.35
POL003542,PO004693,PRT0358,1647,64.6,106396.2
POL003543,PO014074,PRT0357,2654,32.63,86600.02
POL003544,PO004893,PRT0159,228,26.82,6114.96
POL003545,PO010278,PRT0194,4459,12.22,54488.98
POL003546,PO009408,PRT0867,4340,41.62,180630.8
POL003547,PO002037,PRT0240,117,255.14,29851.38
POL003548,PO005704,PRT0977,2940,55.56,163346.4
POL003549,PO003356,PRT0353,3867,65.77,254332.59
POL003550,PO003788,PRT0401,564,9.25,5217.0
POL003551,PO019739,PRT0348,2488,10.74,26721.12
POL003552,PO013439,PRT0469,1290,21.66,27941.4
POL003553,PO006214,PRT0612,173,137.59,23803.07
POL003554,PO009462,PRT0981,2539,200.87,510008.93
POL003555,PO003483,PRT0560,3057,23.65,72298.05
POL003556,PO001221,PRT0455,623,21.67,13500.41
POL003557,PO002539,PRT0213,4169,71.04,296165.76
POL003558,PO006546,PRT0860,2874,54.95,157926.3
POL003559,PO002188,PRT0267,3622,360.71,1306491.62
POL003560,PO008087,PRT0370,2430,69.76,169516.8
POL003561,PO015107,PRT0410,3061,49.98,152988.78
POL003562,PO017559,PRT0284,4447,12.3,54698.1
POL003563,PO018165,PRT0801,2694,70.15,188984.1
POL003564,PO009794,PRT0790,3802,8.77,33343.54
POL003565,PO013405,PRT0183,65,44.19,2872.35
POL003566,PO013948,PRT0994,4697,40.73,191308.81
POL003567,PO007579,PRT0724,2374,60.02,142487.48
POL003568,PO016724,PRT0899,3246,318.66,1034370.36
POL003569,PO015873,PRT0218,3782,103.95,393138.9
POL003570,PO000557,PRT0937,1565,33.05,51723.25
POL003571,PO003559,PRT0724,4938,60.02,296378.76
POL003572,PO015645,PRT0402,1038,20.5,21279.0
POL003573,PO015680,PRT0847,2177,104.85,228258.45
POL003574,PO006568,PRT0142,3498,387.82,1356594.36
POL003575,PO009942,PRT0738,735,72.69,53427.15
POL003576,PO015750,PRT0164,1567,17.17,26905.39
POL003577,PO011799,PRT0372,1032,49.32,50898.24
POL003578,PO009594,PRT0358,4584,64.6,296126.4
POL003579,PO016657,PRT0337,232,17.11,3969.52
POL003580,PO004072,PRT0556,1536,83.18,127764.48
POL003581,PO019179,PRT0600,4721,44.78,211406.38
POL003582,PO000506,PRT0627,810,15.0,12150.0
POL003583,PO000325,PRT0954,943,105.11,99118.73
POL003584,PO001837,PRT0175,3150,41.32,130158.0
POL003585,PO008040,PRT0891,4824,63.84,307964.16
POL003586,PO001294,PRT0014,886,7.17,6352.62
POL003587,PO019724,PRT0597,296,98.05,29022.8
POL003588,PO014687,PRT0737,1958,159.88,313045.04
POL003589,PO018594,PRT0973,2279,64.88,147861.52
POL003590,PO018382,PRT0775,4611,54.46,251115.06
POL003591,PO008099,PRT0313,53,64.09,3396.77
POL003592,PO006961,PRT0616,348,36.72,12778.56
POL003593,PO013876,PRT0694,57,54.2,3089.4
POL003594,PO014832,PRT0673,3940,118.17,465589.8
POL003595,PO002151,PRT0927,4417,21.18,93552.06
POL003596,PO015131,PRT0181,4923,248.12,1221494.76
POL003597,PO015934,PRT0049,1602,43.59,69831.18
POL003598,PO008514,PRT0322,500,53.31,26655.0
POL003599,PO012206,PRT0559,4177,45.4,189635.8
POL003600,PO005552,PRT0682,405,13.42,5435.1
POL003601,PO005618,PRT0257,2115,281.61,595605.15
POL003602,PO013101,PRT0687,4879,54.74,267076.46
POL003603,PO009315,PRT0644,1749,9.95,17402.55
POL003604,PO015439,PRT0298,1529,42.34,64737.86
POL003605,PO004878,PRT0333,4067,35.19,143117.73
POL003606,PO016114,PRT0608,4232,12.23,51757.36
POL003607,PO007249,PRT0010,2583,51.11,132017.13
POL003608,PO004296,PRT0107,2298,149.75,344125.5
POL003609,PO010527,PRT0210,4212,3090.41,13016806.92
POL003610,PO005251,PRT0951,1663,94.44,157053.72
POL003611,PO007862,PRT0173,792,31.13,24654.96
POL003612,PO007082,PRT0736,348,108.13,37629.24
POL003613,PO002247,PRT0865,4913,65.79,323226.27
POL003614,PO007157,PRT0563,3195,147.16,470176.2
POL003615,PO016840,PRT0794,1381,11.92,16461.52
POL003616,PO004477,PRT0407,3869,65.56,253651.64
POL003617,PO005671,PRT0253,2864,417.39,1195404.96
POL003618,PO013765,PRT0103,573,25.17,14422.41
POL003619,PO019571,PRT0895,2407,338.5,814769.5
POL003620,PO006292,PRT0421,854,172.19,147050.26
POL003621,PO009268,PRT0503,2733,10.82,29571.06
POL003622,PO012718,PRT0142,4854,387.82,1882478.28
POL003623,PO014667,PRT0572,4499,278.02,1250811.98
POL003624,PO004908,PRT0254,2977,231.05,687835.85
POL003625,PO011115,PRT0968,1765,139.88,246888.2
POL003626,PO002319,PRT0948,4406,19.04,83890.24
POL003627,PO008425,PRT0300,2572,54.8,140945.6
POL003628,PO012789,PRT0615,396,234.3,92782.8
POL003629,PO009795,PRT0527,4355,9.01,39238.55
POL003630,PO006581,PRT0344,3260,22.07,71948.2
POL003631,PO006532,PRT0972,2382,19.2,45734.4
POL003632,PO016013,PRT0102,3577,114.57,409816.89
POL003633,PO018127,PRT0660,4367,29.5,128826.5
POL003634,PO001915,PRT0109,3917,103.28,404547.76
POL003635,PO014997,PRT0089,524,46.75,24497.0
POL003636,PO017861,PRT0755,3588,15.49,55578.12
POL003637,PO019468,PRT0402,3054,20.5,62607.0
POL003638,PO008531,PRT0041,3290,230.68,758937.2
POL003639,PO011870,PRT0949,269,155.91,41939.79
POL003640,PO001696,PRT0150,1666,155.31,258746.46
POL003641,PO012121,PRT0413,2531,9.71,24576.01
POL003642,PO002731,PRT0306,326,36.37,11856.62
POL003643,PO015448,PRT0465,950,30.27,28756.5
POL003644,PO008266,PRT0877,1223,21.89,26771.47
POL003645,PO002666,PRT0728,235,43.73,10276.55
POL003646,PO010413,PRT0315,2056,94.1,193469.6
POL003647,PO010844,PRT0762,753,36.51,27492.03
POL003648,PO006268,PRT0454,871,203.47,177222.37
POL003649,PO016613,PRT0240,2187,255.14,557991.18
POL003650,PO019370,PRT0645,4072,86.22,351087.84
POL003651,PO019052,PRT0587,1273,49.02,62402.46
POL003652,PO005029,PRT0626,885,93.08,82375.8
POL003653,PO001921,PRT0736,4529,108.13,489720.77
POL003654,PO001392,PRT0452,3704,352.81,1306808.24
POL003655,PO017756,PRT0889,3093,53.12,164300.16
POL003656,PO016620,PRT0972,2700,19.2,51840.0
POL003657,PO019976,PRT0822,4956,102.26,506800.56
POL003658,PO002807,PRT0695,1477,53.22,78605.94
POL003659,PO016852,PRT0604,1270,97.96,124409.2
POL003660,PO003860,PRT0800,3835,33.91,130044.85
POL003661,PO014209,PRT0856,4863,20.98,102025.74
POL003662,PO014058,PRT0818,525,67.47,35421.75
POL003663,PO007448,PRT0994,4402,40.73,179293.46
POL003664,PO007728,PRT0268,4072,10.55,42959.6
POL003665,PO017216,PRT0441,1270,45.03,57188.1
POL003666,PO013419,PRT0282,3507,196.55,689300.85
POL003667,PO002750,PRT0739,3295,125.51,413555.45
POL003668,PO003902,PRT0340,477,84.7,40401.9
POL003669,PO002186,PRT0545,3421,4.58,15668.18
POL003670,PO000706,PRT0346,155,39.87,6179.85
POL003671,PO007770,PRT0335,330,72.25,23842.5
POL003672,PO000429,PRT0980,4136,60.85,251675.6
POL003673,PO017506,PRT0795,3376,13.95,47095.2
POL003674,PO002244,PRT0975,840,23.17,19462.8
POL003675,PO008358,PRT0023,3850,155.46,598521.0
POL003676,PO014118,PRT0463,216,18.92,4086.72
POL003677,PO007583,PRT0309,3857,51.3,197864.1
POL003678,PO000673,PRT0035,4194,220.25,923728.5
POL003679,PO004300,PRT0405,1615,58.29,94138.35
POL003680,PO015837,PRT0966,2508,104.8,262838.4
POL003681,PO013431,PRT0810,2365,16.19,38289.35
POL003682,PO012293,PRT0156,1162,85.93,99850.66
POL003683,PO011385,PRT0045,3717,33.64,125039.88
POL003684,PO008534,PRT0469,3616,21.66,78322.56
POL003685,PO005501,PRT0096,4666,31.05,144879.3
POL003686,PO017946,PRT0858,4753,48.29,229522.37
POL003687,PO007964,PRT0966,4500,104.8,471600.0
POL003688,PO007099,PRT0762,2664,36.51,97262.64
POL003689,PO018693,PRT0236,160,54.99,8798.4
POL003690,PO002457,PRT0403,4203,33.25,139749.75
POL003691,PO008348,PRT0579,3679,39.26,144437.54
POL003692,PO002010,PRT0453,591,15.05,8894.55
POL003693,PO019333,PRT0602,1101,15.84,17439.84
POL003694,PO011847,PRT0495,2729,112.0,305648.0
POL003695,PO003918,PRT0106,3800,45.75,173850.0
POL003696,PO002540,PRT0259,2471,230.56,569713.76
POL003697,PO000821,PRT0895,1625,338.5,550062.5
POL003698,PO009354,PRT0183,4446,44.19,196468.74
