KPI_ID,SupplierID,Month,TotalReceived,TotalDefective,PPM,OnTimeDeliveryRate,AverageInspectionScore,ScrapCost,OpenCARCount,SupplierQualityScore,RiskLevel
KPI000887,SUP032,2025-08-01,48940,22,449.53,60.87,93.06,787.74,11,74.68,High
KPI000888,SUP081,2025-11-01,13056,1,76.59,50.0,96.38,31.51,9,77.31,Medium
KPI000889,SUP075,2024-09-01,29788,19,637.84,61.54,94.87,378.11,15,72.84,High
KPI000890,SUP039,2025-08-01,46587,31,665.42,78.95,94.28,894.65,18,71.96,High
KPI000891,SUP047,2025-03-01,16793,21,1250.52,50.0,95.48,1044.31,8,71.68,High
KPI000892,SUP049,2026-05-01,13550,2,147.6,57.14,95.54,63.02,9,79.01,Medium
KPI000893,SUP048,2024-09-01,49817,21,421.54,73.08,93.15,866.52,13,78.39,Medium
KPI000894,SUP065,2026-02-01,23608,12,508.3,69.23,96.08,354.49,11,76.78,Medium
KPI000895,SUP029,2024-08-01,40831,14,342.88,72.0,95.35,873.27,14,72.99,High
KPI000896,SUP039,2024-07-01,16027,6,374.37,64.29,94.67,189.06,18,68.87,High
KPI000897,SUP048,2025-05-01,31266,12,383.8,60.0,95.9,315.1,13,75.2,Medium
KPI000898,SUP062,2026-05-01,58095,37,636.89,60.53,94.71,1174.84,8,82.0,Medium
KPI000899,SUP082,2025-01-01,29854,27,904.4,73.68,93.45,1433.68,22,74.35,High
KPI000900,SUP034,2025-02-01,38424,7,182.18,62.96,95.52,471.52,19,74.75,High
KPI000901,SUP071,2026-04-01,23463,5,213.1,75.0,96.47,157.55,9,78.24,Medium
KPI000902,SUP031,2026-07-01,17071,5,292.89,53.85,95.54,256.57,6,82.33,Medium
KPI000903,SUP003,2025-08-01,28353,5,176.35,42.11,97.16,31.51,11,72.13,High
KPI000904,SUP040,2024-08-01,47329,43,908.53,68.0,93.72,1206.36,11,73.11,High
KPI000905,SUP015,2025-08-01,54862,42,765.56,74.29,95.18,846.27,17,79.0,Medium
KPI000906,SUP026,2025-08-01,36136,9,249.06,63.16,95.55,358.98,8,77.26,Medium
KPI000907,SUP016,2026-03-01,33555,30,894.05,53.33,96.35,949.79,26,71.09,High
KPI000908,SUP003,2025-10-01,28600,28,979.02,88.89,93.15,1100.58,11,82.22,Medium
KPI000909,SUP048,2026-05-01,41086,29,705.84,68.18,94.78,1035.3,13,76.6,Medium
KPI000910,SUP001,2025-05-01,30124,14,464.75,68.18,94.43,860.88,20,69.9,High
KPI000911,SUP029,2026-06-01,20879,27,1293.17,90.91,94.72,657.2,14,75.82,Medium
KPI000912,SUP012,2024-12-01,72739,35,481.17,73.17,94.1,1267.15,18,73.15,High
KPI000913,SUP072,2025-01-01,23449,14,597.04,59.09,96.61,579.54,10,78.08,Medium
KPI000914,SUP039,2025-09-01,18308,13,710.07,72.73,93.74,270.08,18,70.31,High
KPI000915,SUP010,2024-09-01,26459,16,604.71,57.14,93.62,523.29,9,78.5,Medium
KPI000916,SUP011,2026-01-01,17977,9,500.64,50.0,95.49,299.34,18,70.23,High
KPI000917,SUP069,2026-06-01,38546,17,441.03,63.16,95.66,504.16,10,76.23,Medium
KPI000918,SUP041,2026-02-01,19744,30,1519.45,76.47,92.75,1044.32,21,70.76,High
KPI000919,SUP091,2026-07-01,5112,0,0.0,66.67,98.22,0.0,12,79.63,Medium
KPI000920,SUP056,2024-09-01,16035,30,1870.91,66.67,89.92,701.09,10,73.14,High
KPI000921,SUP047,2025-02-01,24427,23,941.58,84.62,93.24,396.12,8,80.96,Medium
KPI000922,SUP077,2025-03-01,53534,40,747.19,74.07,94.12,1839.91,20,71.35,High
KPI000923,SUP080,2026-02-01,23499,11,468.11,76.92,93.43,518.79,11,79.69,Medium
KPI000924,SUP053,2024-12-01,33139,29,875.1,61.54,94.73,771.98,13,73.31,High
KPI000925,SUP043,2024-10-01,35497,29,816.97,56.52,92.86,826.0,10,76.96,Medium
KPI000926,SUP045,2024-10-01,29516,27,914.76,60.87,94.17,425.39,14,74.98,High
KPI000927,SUP040,2024-10-01,27387,26,949.36,57.89,94.01,831.63,11,70.5,High
KPI000928,SUP045,2024-08-01,14786,40,2705.26,71.43,93.03,1567.6,14,74.04,High
KPI000929,SUP056,2025-08-01,44843,10,223.0,75.0,95.88,611.07,10,78.52,Medium
KPI000930,SUP024,2024-11-01,13027,2,153.53,61.54,96.79,31.51,16,73.9,High
KPI000931,SUP092,2026-05-01,20536,9,438.25,94.44,95.34,183.43,10,86.92,Medium
KPI000932,SUP096,2025-12-01,47541,15,315.52,63.64,95.11,508.66,9,78.61,Medium
KPI000933,SUP066,2026-07-01,28886,11,380.81,72.73,95.37,435.51,14,79.33,Medium
KPI000934,SUP088,2025-12-01,38580,29,751.68,58.33,94.91,744.98,16,75.3,Medium
KPI000935,SUP007,2025-01-01,49607,50,1007.92,73.91,93.12,1165.86,12,81.14,Medium
KPI000936,SUP089,2025-11-01,24864,15,603.28,85.71,93.14,748.36,15,81.45,Medium
KPI000937,SUP074,2024-11-01,33381,42,1258.2,59.09,95.39,1925.45,15,75.59,Medium
KPI000938,SUP061,2026-01-01,38709,17,439.17,62.96,95.04,751.73,17,73.83,High
KPI000939,SUP064,2025-11-01,38390,39,1015.89,61.9,92.32,2841.47,10,76.1,Medium
KPI000940,SUP053,2024-07-01,20372,32,1570.78,53.33,93.03,441.14,13,69.87,High
KPI000941,SUP090,2026-04-01,19381,5,257.98,33.33,97.03,225.07,12,68.21,High
KPI000942,SUP019,2025-08-01,31273,7,223.84,73.33,95.57,102.41,10,79.02,Medium
KPI000943,SUP034,2025-10-01,25387,33,1299.88,63.16,93.05,1569.85,19,72.56,High
KPI000944,SUP042,2026-03-01,39430,8,202.89,55.56,95.57,277.96,17,73.33,High
KPI000945,SUP058,2026-02-01,51694,10,193.45,80.77,94.61,259.96,11,77.85,Medium
KPI000946,SUP062,2026-04-01,10653,9,844.83,60.0,93.12,102.41,8,81.45,Medium
KPI000947,SUP027,2025-07-01,27282,13,476.5,50.0,93.1,342.11,13,70.57,High
KPI000948,SUP062,2025-10-01,58090,19,327.08,74.07,96.27,315.1,8,86.01,Medium
KPI000949,SUP035,2026-02-01,11686,20,1711.45,61.54,91.23,748.34,10,74.28,High
KPI000950,SUP038,2026-03-01,15052,3,199.31,53.85,95.35,63.02,15,73.0,High
KPI000951,SUP013,2026-05-01,36645,11,300.18,68.75,94.7,393.87,11,81.77,Medium
KPI000952,SUP084,2024-12-01,38208,17,444.93,56.0,93.17,485.02,14,74.33,High
KPI000953,SUP032,2024-07-01,16344,10,611.85,60.0,94.74,220.57,11,74.13,High
KPI000954,SUP081,2025-09-01,9869,0,0.0,83.33,96.45,0.0,9,85.8,Medium
KPI000955,SUP039,2025-02-01,26379,12,454.91,57.89,97.0,252.08,18,67.11,High
KPI000956,SUP006,2025-05-01,29557,61,2063.81,72.73,94.04,1923.19,16,73.2,High
KPI000957,SUP020,2024-08-01,32902,17,516.69,69.57,95.9,723.59,14,73.65,High
KPI000958,SUP083,2025-10-01,37817,46,1216.38,68.0,93.57,1222.12,14,78.03,Medium
KPI000959,SUP075,2025-04-01,25542,9,352.36,72.22,96.2,495.15,15,76.08,Medium
KPI000960,SUP004,2025-11-01,61932,22,355.23,62.86,95.78,1200.74,10,74.29,High
KPI000961,SUP052,2024-08-01,38786,4,103.13,45.83,96.52,144.04,14,75.43,Medium
KPI000962,SUP025,2024-12-01,28424,3,105.54,73.33,94.46,175.55,11,80.02,Medium
KPI000963,SUP085,2026-02-01,30404,28,920.93,50.0,95.66,535.66,11,73.93,High
KPI000964,SUP071,2025-02-01,30749,23,747.99,26.32,94.02,1408.93,9,65.0,High
KPI000965,SUP068,2026-04-01,11040,0,0.0,66.67,97.39,0.0,15,76.09,Medium
KPI000966,SUP094,2025-12-01,20504,19,926.65,58.33,94.38,540.17,13,77.13,Medium
KPI000967,SUP037,2026-06-01,29060,13,447.35,55.0,95.36,516.53,8,80.72,Medium
KPI000968,SUP037,2025-07-01,48597,60,1234.64,62.96,89.99,1612.62,8,81.14,Medium
KPI000969,SUP050,2024-11-01,36013,19,527.59,50.0,95.38,1233.37,12,72.56,High
KPI000970,SUP093,2025-10-01,28665,2,69.77,84.21,96.54,63.02,12,84.02,Medium
KPI000971,SUP041,2024-12-01,42362,48,1133.09,54.55,92.8,726.97,21,66.06,High
KPI000972,SUP022,2026-06-01,56735,19,334.89,62.07,95.96,656.08,16,76.97,Medium
KPI000973,SUP076,2026-05-01,28984,28,966.05,73.33,94.4,739.35,13,79.3,Medium
KPI000974,SUP082,2026-08-01,3947,22,5573.85,50.0,91.95,850.76,22,59.09,Critical
KPI000975,SUP056,2026-06-01,19781,15,758.3,69.23,94.38,472.64,10,76.0,Medium
KPI000976,SUP048,2025-08-01,49352,39,790.24,51.61,94.41,1452.82,13,72.29,High
KPI000977,SUP064,2025-09-01,19697,19,964.61,70.59,94.29,606.57,10,78.37,Medium
KPI000978,SUP025,2026-01-01,25494,31,1215.97,45.45,93.44,835.01,11,70.83,High
KPI000979,SUP095,2026-01-01,25853,1,38.68,68.75,96.51,31.51,11,81.8,Medium
KPI000980,SUP067,2026-04-01,15130,3,198.28,87.5,94.45,102.41,17,75.4,Medium
KPI000981,SUP076,2025-12-01,38222,35,915.7,77.27,93.0,2492.61,13,80.39,Medium
KPI000982,SUP002,2024-12-01,49184,55,1118.25,65.22,94.45,821.5,11,73.87,High
KPI000983,SUP055,2026-03-01,41349,17,411.13,57.89,94.75,598.69,11,73.79,High
KPI000984,SUP013,2026-03-01,25425,14,550.64,64.71,92.17,351.1,11,80.25,Medium
KPI000985,SUP072,2026-01-01,17990,8,444.69,66.67,95.85,441.14,10,80.28,Medium
KPI000986,SUP089,2024-10-01,11418,0,0.0,75.0,97.13,0.0,15,79.98,Medium
KPI000987,SUP039,2024-12-01,17037,13,763.05,66.67,95.23,366.86,18,68.69,High
KPI000988,SUP078,2024-10-01,12020,9,748.75,92.31,95.49,364.61,19,77.24,Medium
KPI000989,SUP040,2025-02-01,35111,14,398.74,81.82,96.06,291.46,11,77.58,Medium
KPI000990,SUP057,2025-06-01,38521,56,1453.75,65.38,92.08,2320.44,18,69.81,High
KPI000991,SUP084,2025-05-01,17119,25,1460.37,33.33,91.32,614.44,14,66.63,High
KPI000992,SUP097,2024-10-01,31542,27,856.0,45.45,93.23,669.59,11,69.91,High
KPI000993,SUP070,2025-08-01,33216,12,361.27,65.0,92.77,702.21,12,75.85,Medium
KPI000994,SUP092,2025-08-01,19002,11,578.89,50.0,96.27,380.37,10,75.53,Medium
KPI000995,SUP009,2024-10-01,39395,16,406.14,70.0,94.08,1124.22,8,82.34,Medium
KPI000996,SUP095,2026-06-01,20980,2,95.33,66.67,97.43,112.53,11,81.17,Medium
KPI000997,SUP019,2025-05-01,25819,39,1510.52,100.0,89.26,577.31,10,83.12,Medium
KPI000998,SUP022,2026-03-01,49940,20,400.48,56.52,95.87,767.48,16,75.46,Medium
KPI000999,SUP054,2025-08-01,44265,7,158.14,69.23,95.47,351.11,16,77.64,Medium
KPI001000,SUP022,2025-04-01,20564,11,534.92,70.0,94.78,684.21,16,78.56,Medium
KPI001001,SUP018,2025-03-01,26369,31,1175.62,60.0,94.65,787.74,16,67.74,High
KPI001002,SUP089,2025-07-01,19904,35,1758.44,61.54,96.23,1282.89,15,73.1,High
KPI001003,SUP099,2025-07-01,29162,11,377.2,60.87,96.53,283.59,22,65.88,High
KPI001004,SUP057,2025-05-01,12087,10,827.34,50.0,91.8,252.08,18,67.21,High
KPI001005,SUP035,2024-08-01,25525,5,195.89,69.23,97.33,63.02,10,79.23,Medium
KPI001006,SUP066,2024-11-01,20308,9,443.18,69.23,92.47,259.96,14,78.33,Medium
KPI001007,SUP029,2026-07-01,8281,0,0.0,66.67,97.44,0.0,14,72.34,High
KPI001008,SUP033,2025-04-01,10143,6,591.54,71.43,95.21,189.06,16,75.45,Medium
KPI001009,SUP093,2025-05-01,25272,6,237.42,55.0,96.15,207.06,12,76.38,Medium
KPI001010,SUP048,2025-07-01,10216,0,0.0,44.44,97.68,0.0,13,72.08,High
KPI001011,SUP065,2024-12-01,17310,26,1502.02,69.23,92.21,354.49,11,74.79,High
KPI001012,SUP086,2025-02-01,9943,15,1508.6,100.0,91.32,472.64,11,82.58,Medium
KPI001013,SUP054,2025-11-01,16775,12,715.35,50.0,95.55,591.93,16,71.72,High
KPI001014,SUP068,2026-06-01,37625,28,744.19,58.82,94.95,480.53,15,72.63,High
KPI001015,SUP084,2026-03-01,41174,6,145.72,78.26,95.73,212.69,14,80.49,Medium
KPI001016,SUP008,2024-11-01,37414,27,721.65,76.0,95.35,975.67,20,71.28,High
KPI001017,SUP022,2025-10-01,62983,29,460.44,73.33,94.93,498.53,16,79.54,Medium
KPI001018,SUP007,2025-02-01,18154,11,605.93,68.75,95.32,337.6,12,80.65,Medium
KPI001019,SUP063,2025-12-01,34903,4,114.6,70.0,96.18,222.82,19,74.85,High
KPI001020,SUP043,2025-06-01,27951,4,143.11,92.31,95.61,94.53,10,87.26,Medium
KPI001021,SUP020,2026-03-01,33567,7,208.54,43.75,95.95,255.46,14,67.81,High
KPI001022,SUP062,2026-01-01,31705,0,0.0,86.67,97.82,0.0,8,89.81,Medium
KPI001023,SUP063,2025-05-01,16210,21,1295.5,90.91,93.0,679.7,19,77.71,Medium
KPI001024,SUP065,2024-07-01,4987,5,1002.61,50.0,93.6,78.77,11,70.98,High
KPI001025,SUP051,2024-12-01,34311,49,1428.11,66.67,93.9,1165.86,17,69.9,High
KPI001026,SUP011,2026-05-01,27242,8,293.66,62.5,95.47,748.35,18,73.77,High
KPI001027,SUP037,2025-10-01,48935,24,490.45,53.85,94.88,999.31,8,80.35,Medium
KPI001028,SUP015,2026-02-01,20903,20,956.8,54.55,95.73,1417.92,17,73.68,High
KPI001029,SUP033,2025-03-01,23480,3,127.77,70.59,96.68,153.05,16,76.17,Medium
KPI001030,SUP047,2025-12-01,22308,6,268.96,28.57,94.56,157.55,8,68.29,High
KPI001031,SUP083,2026-04-01,4557,0,0.0,60.0,97.18,0.0,14,78.46,Medium
KPI001032,SUP072,2025-06-01,43565,23,527.95,86.36,93.66,774.24,10,85.03,Medium
KPI001033,SUP091,2024-12-01,35100,25,712.25,59.09,93.94,480.53,12,76.31,Medium
KPI001034,SUP065,2024-08-01,16269,26,1598.13,60.0,93.16,277.96,11,72.29,High
KPI001035,SUP076,2025-08-01,17115,1,58.43,53.85,96.87,112.53,13,76.25,Medium
KPI001036,SUP035,2025-07-01,10852,12,1105.79,42.86,94.2,346.61,10,70.82,High
KPI001037,SUP009,2025-06-01,9351,27,2887.39,88.89,90.54,856.38,8,82.1,Medium
KPI001038,SUP064,2025-06-01,27749,10,360.37,40.0,97.63,315.09,10,71.93,High
KPI001039,SUP028,2025-12-01,52497,34,647.66,54.17,94.71,653.82,11,78.51,Medium
KPI001040,SUP004,2025-02-01,35373,23,650.21,68.18,94.6,625.69,10,75.03,Medium
KPI001041,SUP094,2026-02-01,22459,10,445.26,40.0,96.11,220.57,13,73.51,High
KPI001042,SUP089,2024-09-01,37338,46,1231.99,60.0,94.05,535.66,15,73.77,High
KPI001043,SUP083,2024-11-01,31740,24,756.14,82.61,95.01,393.88,14,82.6,Medium
KPI001044,SUP034,2025-06-01,32220,40,1241.46,57.14,93.11,1383.05,19,71.18,High
KPI001045,SUP065,2026-03-01,23577,5,212.07,61.9,94.99,319.59,11,75.54,Medium
KPI001046,SUP062,2026-03-01,27223,7,257.14,62.5,95.1,315.1,8,83.25,Medium
KPI001047,SUP037,2024-09-01,30259,12,396.58,71.43,96.54,435.5,8,84.93,Medium
KPI001048,SUP020,2026-04-01,30479,23,754.62,57.89,93.42,1204.12,14,70.26,High
KPI001049,SUP073,2025-12-01,22545,19,842.76,62.5,95.08,512.03,12,73.65,High
KPI001050,SUP052,2025-04-01,25918,13,501.58,50.0,95.66,295.96,14,75.67,Medium
KPI001051,SUP017,2024-09-01,31691,5,157.77,75.0,94.77,291.47,17,74.58,High
KPI001052,SUP097,2025-02-01,29154,8,274.4,55.56,95.6,262.2,11,73.6,High
KPI001053,SUP026,2024-10-01,3602,0,0.0,80.0,95.74,0.0,8,81.97,Medium
KPI001054,SUP021,2026-05-01,31231,19,608.37,61.9,93.75,594.19,9,76.01,Medium
KPI001055,SUP023,2026-02-01,36137,36,996.21,56.0,91.67,994.8,13,73.04,High
KPI001056,SUP082,2025-08-01,51904,25,481.66,58.62,94.3,965.54,22,71.43,High
KPI001057,SUP054,2026-05-01,28616,5,174.73,77.78,95.6,254.33,16,79.74,Medium
KPI001058,SUP079,2025-05-01,11332,18,1588.42,66.67,95.18,1150.09,15,74.51,High
KPI001059,SUP062,2025-04-01,48372,21,434.14,72.0,94.25,449.02,8,85.28,Medium
KPI001060,SUP073,2025-10-01,27638,5,180.91,72.73,96.39,102.41,12,77.53,Medium
KPI001061,SUP082,2026-04-01,36579,43,1175.54,68.0,95.16,840.63,22,72.39,High
KPI001062,SUP058,2024-08-01,14255,7,491.06,54.55,95.86,244.2,11,70.7,High
KPI001063,SUP014,2025-07-01,51659,31,600.09,69.23,94.2,1765.66,14,73.0,High
KPI001064,SUP036,2026-03-01,37049,2,53.98,50.0,95.31,189.06,22,71.09,High
KPI001065,SUP040,2025-06-01,45109,22,487.71,62.5,94.03,868.77,11,72.58,High
KPI001066,SUP010,2025-08-01,17695,19,1073.75,69.23,93.31,562.68,9,80.58,Medium
KPI001067,SUP080,2024-09-01,25076,8,319.03,58.82,96.99,252.08,11,75.46,Medium
KPI001068,SUP022,2026-01-01,18164,8,440.43,71.43,95.26,200.32,16,79.1,Medium
KPI001069,SUP053,2026-05-01,27313,3,109.84,64.71,96.0,94.53,13,75.64,Medium
KPI001070,SUP076,2025-04-01,18912,32,1692.05,92.86,91.69,514.28,13,82.73,Medium
KPI001071,SUP059,2024-11-01,24638,6,243.53,66.67,95.61,63.02,14,74.16,High
KPI001072,SUP078,2024-09-01,15774,11,697.35,55.56,93.63,382.62,19,68.16,High
KPI001073,SUP053,2026-01-01,19790,5,252.65,66.67,97.36,126.04,13,75.84,Medium
KPI001074,SUP026,2025-09-01,21840,2,91.58,64.71,96.45,212.69,8,77.96,Medium
KPI001075,SUP021,2024-10-01,28309,14,494.54,66.67,96.1,468.14,9,77.43,Medium
KPI001076,SUP058,2025-05-01,7827,0,0.0,28.57,97.76,0.0,11,65.18,High
KPI001077,SUP025,2024-07-01,6814,0,0.0,0.0,96.47,0.0,11,61.9,High
KPI001078,SUP035,2025-02-01,35283,27,765.24,64.71,93.11,1107.33,10,76.96,Medium
KPI001079,SUP020,2025-12-01,25432,15,589.81,60.0,96.8,252.08,14,71.11,High
KPI001080,SUP043,2024-09-01,32076,17,529.99,70.59,95.84,1081.44,10,81.05,Medium
KPI001081,SUP006,2025-09-01,24706,24,971.42,66.67,92.36,964.42,16,73.87,High
KPI001082,SUP020,2025-02-01,32959,18,546.13,41.18,95.27,638.07,14,66.5,High
KPI001083,SUP026,2025-02-01,22278,4,179.55,63.64,93.45,288.08,8,77.52,Medium
KPI001084,SUP044,2025-03-01,18126,17,937.88,76.47,93.52,364.61,9,78.43,Medium
KPI001085,SUP077,2025-09-01,58303,43,737.53,65.52,94.0,1729.63,20,69.23,High
KPI001086,SUP078,2025-04-01,42780,23,537.63,62.5,94.61,931.78,19,70.21,High
KPI001087,SUP038,2026-04-01,42880,32,746.27,77.27,95.45,1089.33,15,77.76,Medium
KPI001088,SUP042,2025-12-01,34485,22,637.96,70.37,95.14,537.91,17,76.16,Medium
KPI001089,SUP005,2025-01-01,8951,21,2346.11,71.43,89.38,773.11,16,70.18,High
KPI001090,SUP035,2025-04-01,35405,13,367.18,68.42,94.43,638.08,10,78.69,Medium
KPI001091,SUP063,2026-03-01,23677,42,1773.87,60.0,91.38,1276.14,19,69.03,High
KPI001092,SUP057,2024-11-01,32378,17,525.05,70.59,93.15,587.42,18,72.97,High
KPI001093,SUP080,2026-07-01,17516,6,342.54,57.14,94.77,214.94,11,75.0,Medium
KPI001094,SUP015,2025-10-01,21013,3,142.77,69.23,94.42,153.05,17,78.98,Medium
KPI001095,SUP066,2025-04-01,34774,60,1725.43,64.29,92.51,1574.35,14,74.53,High
KPI001096,SUP032,2025-12-01,16793,10,595.49,22.22,91.71,238.57,11,64.72,High
KPI001097,SUP062,2025-08-01,18105,2,110.47,83.33,95.92,63.02,8,88.76,Medium
KPI001098,SUP099,2025-05-01,29428,7,237.87,68.18,94.36,606.56,22,67.99,High
KPI001099,SUP037,2025-06-01,25988,17,654.15,50.0,92.96,685.34,8,79.06,Medium
KPI001100,SUP017,2026-06-01,14786,9,608.68,60.0,95.11,102.41,17,69.93,High
KPI001101,SUP100,2026-02-01,28182,38,1348.38,65.0,95.42,976.79,9,81.03,Medium
KPI001102,SUP010,2025-10-01,42518,34,799.66,68.18,95.82,1088.2,9,80.87,Medium
KPI001103,SUP003,2024-10-01,23208,6,258.53,58.82,95.17,189.06,11,76.14,Medium
KPI001104,SUP037,2024-07-01,30238,6,198.43,66.67,95.83,196.94,8,84.14,Medium
KPI001105,SUP003,2025-01-01,17826,22,1234.15,46.67,94.91,291.47,11,71.15,High
KPI001106,SUP045,2025-05-01,23625,18,761.9,77.78,95.73,474.9,14,79.51,Medium
KPI001107,SUP002,2025-08-01,23786,21,882.87,78.57,93.66,1568.72,11,77.67,Medium
KPI001108,SUP065,2025-06-01,16605,22,1324.9,75.0,91.29,1662.12,11,76.59,Medium
KPI001109,SUP099,2026-06-01,13075,12,917.78,50.0,95.39,354.49,22,62.08,High
KPI001110,SUP096,2025-05-01,8073,2,247.74,50.0,96.47,112.53,9,75.34,Medium
KPI001111,SUP026,2025-05-01,16464,0,0.0,70.0,98.14,0.0,8,79.47,Medium
KPI001112,SUP026,2024-09-01,3789,22,5806.28,50.0,95.37,630.19,8,62.86,High
KPI001113,SUP007,2025-04-01,17314,2,115.51,50.0,94.53,63.02,12,76.94,Medium
KPI001114,SUP065,2025-12-01,26372,9,341.27,81.82,95.45,246.45,11,80.26,Medium
KPI001115,SUP078,2024-11-01,20473,15,732.67,100.0,92.42,157.55,19,79.2,Medium
KPI001116,SUP077,2026-01-01,42859,8,186.66,83.33,96.03,461.38,20,74.79,High
KPI001117,SUP009,2025-02-01,20104,6,298.45,69.23,93.49,228.44,8,82.36,Medium
KPI001118,SUP076,2024-09-01,20273,11,542.59,72.22,96.11,144.04,13,79.87,Medium
KPI001119,SUP100,2024-12-01,36017,27,749.65,68.75,94.16,778.74,9,83.16,Medium
KPI001120,SUP083,2026-01-01,24948,1,40.08,53.85,96.78,39.39,14,76.84,Medium
KPI001121,SUP013,2025-02-01,11190,1,89.37,62.5,96.01,31.51,11,80.62,Medium
KPI001122,SUP042,2025-07-01,49459,45,909.84,61.29,94.62,916.03,17,73.34,High
KPI001123,SUP054,2024-12-01,38544,46,1193.44,60.0,95.26,1024.06,16,73.26,High
KPI001124,SUP051,2025-12-01,15746,22,1397.18,45.45,93.57,2249.54,17,64.66,High
KPI001125,SUP073,2025-05-01,46954,13,276.87,65.38,95.84,585.17,12,75.51,Medium
KPI001126,SUP097,2026-06-01,49838,29,581.89,57.58,95.32,868.77,11,73.49,High
KPI001127,SUP080,2026-03-01,29076,3,103.18,80.95,97.25,94.53,11,81.43,Medium
KPI001128,SUP041,2024-08-01,21056,5,237.46,53.85,93.34,252.08,21,67.67,High
KPI001129,SUP091,2026-06-01,20891,9,430.81,63.16,93.62,921.65,12,77.89,Medium
KPI001130,SUP074,2024-12-01,13190,4,303.26,81.82,96.01,126.04,15,83.19,Medium
KPI001131,SUP004,2025-01-01,25310,3,118.53,61.54,94.48,279.09,10,74.43,High
KPI001132,SUP022,2025-05-01,29862,12,401.85,71.43,96.4,259.96,16,79.18,Medium
KPI001133,SUP057,2025-08-01,43741,15,342.93,45.83,95.36,373.62,18,67.14,High
KPI001134,SUP011,2025-10-01,10797,5,463.09,42.86,95.08,126.04,18,68.52,High
KPI001135,SUP011,2025-02-01,16897,16,946.91,75.0,93.76,522.16,18,75.58,Medium
KPI001136,SUP016,2025-03-01,37421,22,587.91,52.38,95.62,800.12,26,71.46,High
KPI001137,SUP094,2026-07-01,37883,68,1795.0,81.82,92.54,1749.92,13,81.27,Medium
KPI001138,SUP065,2025-09-01,29487,30,1017.4,57.89,94.33,726.97,11,72.92,High
KPI001139,SUP085,2025-02-01,41290,60,1453.14,73.68,91.91,2405.98,11,78.79,Medium
KPI001140,SUP019,2025-02-01,23231,14,602.64,50.0,94.12,409.62,10,72.43,High
KPI001141,SUP095,2024-11-01,22792,29,1272.38,76.92,94.98,693.21,11,81.38,Medium
KPI001142,SUP069,2024-09-01,42688,24,562.22,52.38,94.29,2187.64,10,73.29,High
KPI001143,SUP063,2025-06-01,21023,36,1712.41,86.67,92.77,958.78,19,75.82,Medium
KPI001144,SUP012,2025-01-01,15113,4,264.67,87.5,93.6,70.9,18,77.17,Medium
KPI001145,SUP008,2025-08-01,15661,6,383.12,40.0,95.04,365.74,20,62.96,High
KPI001146,SUP016,2025-04-01,21181,5,236.06,57.14,95.75,378.12,26,73.35,High
KPI001147,SUP098,2026-04-01,32563,0,0.0,86.96,97.3,0.0,5,91.6,Low
KPI001148,SUP052,2024-11-01,22728,36,1583.95,75.0,91.88,2869.6,14,79.76,Medium
KPI001149,SUP038,2025-11-01,16315,20,1225.87,50.0,96.66,849.63,15,69.98,High
KPI001150,SUP100,2024-11-01,12273,11,896.28,57.14,93.86,633.56,9,79.96,Medium
KPI001151,SUP001,2026-01-01,14063,0,0.0,55.56,97.79,0.0,20,67.67,High
KPI001152,SUP054,2024-09-01,22125,8,361.58,63.64,97.27,94.53,16,75.83,Medium
KPI001153,SUP053,2025-12-01,27256,26,953.92,46.67,93.26,2956.25,13,69.44,High
KPI001154,SUP090,2025-09-01,28483,10,351.09,55.0,93.87,414.13,12,73.44,High
KPI001155,SUP079,2024-09-01,17093,13,760.55,43.75,95.21,945.28,15,70.43,High
KPI001156,SUP074,2026-02-01,18854,29,1538.14,100.0,91.19,881.14,15,85.26,Medium
KPI001157,SUP005,2026-01-01,23215,3,129.23,61.54,95.62,70.9,16,72.14,High
KPI001158,SUP084,2025-09-01,16080,1,62.19,55.56,96.14,31.51,14,74.98,High
KPI001159,SUP041,2024-10-01,21856,12,549.05,75.0,94.56,396.12,21,72.34,High
KPI001160,SUP076,2025-06-01,24787,25,1008.59,73.33,94.7,567.18,13,79.22,Medium
KPI001161,SUP059,2025-04-01,5845,1,171.09,60.0,96.4,31.51,14,72.64,High
KPI001162,SUP014,2025-04-01,27530,7,254.27,75.0,95.6,228.45,14,75.13,Medium
KPI001163,SUP038,2024-12-01,28767,7,243.33,62.5,95.63,399.5,15,75.07,Medium
KPI001164,SUP077,2026-05-01,37176,49,1318.05,47.62,96.13,756.24,20,63.6,High
KPI001165,SUP019,2025-06-01,30348,3,98.85,56.25,95.36,337.6,10,75.0,Medium
KPI001166,SUP076,2024-11-01,30724,8,260.38,81.82,96.68,485.02,13,82.83,Medium
KPI001167,SUP024,2026-04-01,38527,31,804.63,63.64,92.14,1602.48,16,73.13,High
KPI001168,SUP049,2025-02-01,23032,3,130.25,54.55,95.98,63.02,9,78.4,Medium
KPI001169,SUP041,2025-12-01,23707,7,295.27,64.71,95.38,236.33,21,70.27,High
KPI001170,SUP033,2024-10-01,24195,38,1570.57,55.0,93.91,589.68,16,69.39,High
KPI001171,SUP046,2025-08-01,12522,4,319.44,50.0,95.97,126.04,15,71.67,High
KPI001172,SUP065,2025-02-01,25208,15,595.05,45.45,92.89,414.13,11,70.66,High
KPI001173,SUP077,2025-08-01,28432,40,1406.87,61.11,91.94,903.65,20,66.79,High
