PO_ID,SupplierID,PlantID,OrderDate,DueDate,POStatus,TotalAmount
PO004585,SUP028,PLT005,2026-01-30,2026-03-05,Closed,518387.92
PO004586,SUP068,PLT003,2024-10-06,2024-10-25,Closed,718468.34
PO004587,SUP076,PLT004,2025-03-01,2025-04-02,Delayed,452213.1
PO004588,SUP035,PLT002,2026-03-06,2026-03-31,Closed,265232.57
PO004589,SUP091,PLT004,2025-07-08,2025-07-22,Closed,1144012.1
PO004590,SUP064,PLT001,2025-06-07,2025-07-22,Delayed,445413.18
PO004591,SUP076,PLT002,2026-05-26,2026-06-27,Closed,371004.45
PO004592,SUP074,PLT002,2026-04-29,2026-05-14,Closed,1532828.17
PO004593,SUP016,PLT006,2025-11-02,2025-12-16,Closed,739580.25
PO004594,SUP030,PLT002,2026-01-24,2026-02-02,Closed,626448.33
PO004595,SUP088,PLT004,2025-09-27,2025-10-08,Open,1364866.58
PO004596,SUP036,PLT001,2026-06-16,2026-07-06,Closed,427712.01
PO004597,SUP092,PLT001,2024-09-18,2024-10-08,Closed,176802.36
PO004598,SUP053,PLT001,2026-01-30,2026-02-06,Closed,852028.38
PO004599,SUP019,PLT002,2025-01-13,2025-02-17,Closed,0.0
PO004600,SUP048,PLT003,2025-05-27,2025-06-10,Delayed,359867.03
PO004601,SUP085,PLT005,2024-11-05,2024-12-06,Closed,880669.36
PO004602,SUP085,PLT002,2025-07-08,2025-08-12,Closed,918537.25
PO004603,SUP027,PLT004,2026-05-15,2026-05-31,Closed,2119462.96
PO004604,SUP063,PLT004,2026-04-02,2026-04-24,Delayed,1651442.77
PO004605,SUP007,PLT003,2026-06-02,2026-07-06,Open,1430230.48
PO004606,SUP021,PLT001,2025-11-30,2026-01-05,Closed,489867.42
PO004607,SUP096,PLT004,2025-12-14,2025-12-24,Closed,502561.08
PO004608,SUP053,PLT001,2025-09-08,2025-09-28,Closed,681603.17
PO004609,SUP037,PLT003,2025-09-03,2025-09-19,Closed,151699.4
PO004610,SUP061,PLT005,2024-10-31,2024-11-07,Open,1631722.96
PO004611,SUP045,PLT003,2025-11-12,2025-12-18,Closed,3407211.2
PO004612,SUP026,PLT006,2024-08-23,2024-09-27,Closed,381915.36
PO004613,SUP050,PLT003,2026-06-06,2026-07-13,Closed,1080326.26
PO004614,SUP057,PLT002,2025-12-23,2026-01-13,Open,925664.43
PO004615,SUP083,PLT004,2025-02-21,2025-03-15,Closed,3475531.55
PO004616,SUP066,PLT006,2025-05-23,2025-07-04,Delayed,149065.75
PO004617,SUP035,PLT006,2026-05-25,2026-06-08,Closed,4819181.85
PO004618,SUP089,PLT001,2024-07-25,2024-08-17,Closed,509484.27
PO004619,SUP040,PLT006,2025-03-19,2025-04-28,Closed,339069.6
PO004620,SUP073,PLT001,2024-08-06,2024-08-17,Closed,136443.84
PO004621,SUP033,PLT002,2025-04-29,2025-05-24,Closed,148920.6
PO004622,SUP079,PLT005,2026-06-03,2026-07-15,Closed,1701464.05
PO004623,SUP024,PLT006,2025-04-29,2025-06-08,Closed,7250264.64
PO004624,SUP001,PLT002,2024-08-10,2024-09-19,Delayed,831539.54
PO004625,SUP099,PLT006,2026-04-04,2026-05-01,Closed,1414863.43
PO004626,SUP073,PLT003,2024-10-11,2024-11-13,Open,641934.1
PO004627,SUP024,PLT001,2024-11-21,2024-12-10,Closed,870877.4
PO004628,SUP033,PLT006,2024-07-08,2024-08-11,Closed,734080.41
PO004629,SUP026,PLT006,2025-07-01,2025-08-14,Closed,1714091.57
PO004630,SUP073,PLT005,2025-10-01,2025-11-15,Closed,658977.82
PO004631,SUP061,PLT005,2025-12-07,2026-01-07,Closed,988673.34
PO004632,SUP042,PLT001,2026-03-23,2026-04-14,Closed,1306316.6
PO004633,SUP061,PLT002,2024-06-27,2024-07-26,Closed,461288.98
PO004634,SUP030,PLT004,2025-09-17,2025-10-25,Delayed,1410892.68
PO004635,SUP089,PLT001,2026-02-01,2026-02-09,Open,174075.39
PO004636,SUP030,PLT004,2024-12-25,2025-01-09,Closed,161570.06
PO004637,SUP060,PLT004,2026-04-05,2026-04-25,Closed,641359.97
PO004638,SUP014,PLT006,2025-04-26,2025-05-07,Cancelled,450771.01
PO004639,SUP057,PLT006,2024-10-12,2024-11-23,Open,334180.16
PO004640,SUP028,PLT003,2024-10-23,2024-11-12,Open,107227.16
PO004641,SUP002,PLT005,2025-03-16,2025-04-08,Closed,484446.37
PO004642,SUP083,PLT005,2026-05-09,2026-06-02,Closed,1970219.92
PO004643,SUP012,PLT003,2025-05-15,2025-06-04,Delayed,89149.68
PO004644,SUP012,PLT003,2025-11-24,2025-12-08,Closed,735649.24
PO004645,SUP096,PLT006,2024-09-21,2024-11-01,Delayed,776656.88
PO004646,SUP006,PLT004,2025-04-06,2025-04-28,Closed,871910.64
PO004647,SUP022,PLT006,2026-01-06,2026-02-16,Closed,4238087.99
PO004648,SUP063,PLT002,2024-12-11,2024-12-18,Closed,738837.72
PO004649,SUP013,PLT001,2025-09-28,2025-10-26,Closed,1432392.38
PO004650,SUP074,PLT003,2024-11-16,2024-12-07,Open,306731.1
PO004651,SUP046,PLT004,2025-12-15,2026-01-13,Closed,449327.63
PO004652,SUP004,PLT006,2024-12-23,2025-01-09,Open,334331.48
PO004653,SUP003,PLT006,2024-08-15,2024-09-27,Closed,430782.75
PO004654,SUP021,PLT002,2026-01-15,2026-02-02,Closed,696382.54
PO004655,SUP026,PLT002,2026-04-23,2026-05-11,Closed,3625695.77
PO004656,SUP059,PLT001,2024-09-09,2024-10-04,Closed,660625.89
PO004657,SUP080,PLT002,2025-05-18,2025-06-08,Open,1087040.34
PO004658,SUP047,PLT006,2024-09-05,2024-09-25,Closed,2882003.95
PO004659,SUP088,PLT004,2025-09-28,2025-10-24,Closed,1651523.45
PO004660,SUP021,PLT004,2024-12-19,2024-12-30,Closed,1559262.51
PO004661,SUP048,PLT001,2024-12-28,2025-01-14,Closed,1157799.35
PO004662,SUP014,PLT001,2025-10-03,2025-11-05,Closed,1774807.78
PO004663,SUP010,PLT002,2026-02-06,2026-02-26,Closed,1099469.0
PO004664,SUP030,PLT006,2026-06-11,2026-07-15,Closed,397697.68
PO004665,SUP092,PLT005,2026-03-03,2026-03-27,Closed,2326578.49
PO004666,SUP076,PLT005,2024-09-14,2024-10-24,Cancelled,486085.26
PO004667,SUP021,PLT005,2025-02-27,2025-04-03,Closed,152677.46
PO004668,SUP028,PLT004,2026-04-28,2026-06-10,Closed,805937.61
PO004669,SUP036,PLT003,2025-07-05,2025-08-09,Closed,317558.3
PO004670,SUP094,PLT001,2025-12-09,2025-12-29,Closed,340445.02
PO004671,SUP049,PLT005,2024-09-30,2024-10-25,Closed,1603427.0
PO004672,SUP075,PLT001,2025-09-23,2025-10-05,Closed,1749027.15
PO004673,SUP007,PLT002,2024-06-27,2024-07-12,Closed,1263572.51
PO004674,SUP015,PLT005,2024-07-03,2024-08-13,Closed,109104.69
PO004675,SUP092,PLT006,2024-12-02,2025-01-15,Closed,3563566.13
PO004676,SUP067,PLT002,2025-12-29,2026-01-08,Closed,1080800.47
PO004677,SUP017,PLT002,2026-05-06,2026-05-27,Delayed,51548.0
PO004678,SUP078,PLT005,2024-11-16,2024-12-25,Closed,426426.02
PO004679,SUP069,PLT005,2024-09-10,2024-10-02,Open,530042.64
PO004680,SUP069,PLT001,2026-02-01,2026-03-13,Closed,1317119.25
PO004681,SUP071,PLT002,2025-07-12,2025-08-09,Closed,2096563.77
PO004682,SUP055,PLT004,2026-03-05,2026-03-14,Closed,8576549.14
PO004683,SUP018,PLT002,2025-12-08,2025-12-28,Closed,884594.19
PO004684,SUP067,PLT002,2025-01-03,2025-01-15,Closed,160397.36
PO004685,SUP055,PLT006,2026-05-24,2026-06-04,Closed,265971.51
PO004686,SUP095,PLT003,2026-04-19,2026-05-01,Closed,1595756.78
PO004687,SUP044,PLT001,2024-09-12,2024-10-06,Open,562212.38
PO004688,SUP100,PLT001,2024-11-28,2024-12-05,Closed,918994.76
PO004689,SUP093,PLT001,2025-05-26,2025-06-03,Open,1416428.28
PO004690,SUP097,PLT006,2026-03-06,2026-03-23,Closed,1730384.6
PO004691,SUP011,PLT001,2024-09-19,2024-11-02,Closed,1197349.44
PO004692,SUP013,PLT004,2026-01-02,2026-02-08,Closed,655510.01
PO004693,SUP083,PLT003,2025-04-24,2025-06-04,Open,767551.25
PO004694,SUP004,PLT006,2025-03-12,2025-04-26,Open,830763.94
PO004695,SUP041,PLT004,2026-03-22,2026-04-20,Closed,2155773.69
PO004696,SUP083,PLT003,2024-11-29,2025-01-07,Closed,680640.93
PO004697,SUP021,PLT001,2026-02-14,2026-03-09,Closed,1202575.03
PO004698,SUP077,PLT006,2024-07-31,2024-08-16,Closed,2911776.57
PO004699,SUP037,PLT004,2026-05-28,2026-07-04,Closed,0.0
PO004700,SUP020,PLT002,2025-09-25,2025-10-06,Closed,569704.66
PO004701,SUP065,PLT005,2025-01-24,2025-02-18,Closed,216919.67
PO004702,SUP049,PLT004,2025-03-15,2025-04-11,Open,389836.67
PO004703,SUP060,PLT001,2025-08-24,2025-09-27,Open,516524.02
PO004704,SUP001,PLT006,2024-07-15,2024-07-25,Closed,975594.88
PO004705,SUP049,PLT003,2026-06-12,2026-07-04,Closed,58548.1
PO004706,SUP047,PLT006,2026-05-17,2026-05-29,Closed,984035.21
PO004707,SUP020,PLT004,2026-06-09,2026-07-19,Closed,1147558.85
PO004708,SUP031,PLT004,2026-03-21,2026-04-04,Open,172509.53
PO004709,SUP066,PLT002,2025-12-27,2026-01-20,Cancelled,2714176.26
PO004710,SUP085,PLT001,2025-06-05,2025-07-05,Closed,1110955.14
PO004711,SUP074,PLT004,2025-08-27,2025-09-13,Closed,1578891.93
PO004712,SUP092,PLT001,2025-04-05,2025-05-17,Closed,1556210.91
PO004713,SUP053,PLT002,2024-07-10,2024-07-20,Closed,1138701.29
PO004714,SUP079,PLT005,2025-09-26,2025-11-10,Closed,3744.4
PO004715,SUP003,PLT005,2025-11-16,2025-12-15,Closed,621443.14
PO004716,SUP024,PLT002,2025-12-07,2026-01-16,Open,454961.53
PO004717,SUP007,PLT001,2025-10-06,2025-10-30,Closed,503634.32
PO004718,SUP068,PLT001,2026-04-26,2026-05-19,Closed,2431103.3
PO004719,SUP095,PLT001,2024-09-13,2024-10-23,Closed,761849.33
PO004720,SUP083,PLT002,2026-01-17,2026-02-09,Closed,1353012.24
PO004721,SUP064,PLT002,2025-11-10,2025-12-17,Closed,1463379.34
PO004722,SUP092,PLT002,2026-01-24,2026-02-24,Closed,237647.55
PO004723,SUP052,PLT003,2026-01-12,2026-01-23,Closed,215346.83
PO004724,SUP019,PLT006,2026-04-26,2026-05-07,Closed,421254.96
PO004725,SUP093,PLT002,2025-04-16,2025-05-11,Closed,729069.99
PO004726,SUP053,PLT003,2024-12-11,2025-01-06,Closed,313087.99
PO004727,SUP054,PLT006,2025-09-05,2025-09-27,Open,960134.79
PO004728,SUP056,PLT002,2025-05-01,2025-06-10,Open,350618.71
PO004729,SUP011,PLT004,2024-11-21,2024-12-14,Closed,36150.44
PO004730,SUP038,PLT006,2025-03-24,2025-04-24,Closed,1235994.56
PO004731,SUP097,PLT003,2025-06-29,2025-07-28,Closed,335667.1
PO004732,SUP024,PLT004,2025-04-23,2025-05-02,Closed,881296.84
PO004733,SUP044,PLT005,2025-08-31,2025-09-30,Closed,1427681.94
PO004734,SUP025,PLT006,2024-12-29,2025-01-23,Open,515017.18
PO004735,SUP061,PLT004,2026-04-08,2026-04-20,Closed,1009878.65
PO004736,SUP038,PLT005,2026-02-14,2026-03-10,Closed,1546263.05
PO004737,SUP065,PLT001,2024-07-04,2024-08-13,Closed,433808.92
PO004738,SUP048,PLT002,2025-12-13,2025-12-26,Closed,374276.84
PO004739,SUP067,PLT002,2026-03-12,2026-04-20,Closed,0.0
PO004740,SUP043,PLT006,2026-04-28,2026-05-22,Delayed,280538.05
PO004741,SUP079,PLT006,2025-07-18,2025-08-23,Open,2146931.03
PO004742,SUP005,PLT003,2025-09-08,2025-10-06,Closed,545539.5
PO004743,SUP038,PLT002,2025-08-14,2025-08-24,Closed,7304.32
PO004744,SUP027,PLT003,2025-01-06,2025-01-26,Closed,3095686.32
PO004745,SUP033,PLT005,2025-12-27,2026-02-05,Closed,1300574.17
PO004746,SUP051,PLT006,2025-01-07,2025-01-21,Closed,140285.66
PO004747,SUP014,PLT001,2025-02-10,2025-02-26,Open,954242.69
PO004748,SUP059,PLT005,2026-03-28,2026-05-12,Closed,963291.16
PO004749,SUP070,PLT001,2025-12-25,2026-01-08,Closed,3298160.48
PO004750,SUP031,PLT005,2024-06-26,2024-07-15,Open,405298.85
PO004751,SUP064,PLT002,2024-09-08,2024-09-27,Open,604160.99
PO004752,SUP029,PLT001,2024-09-09,2024-10-06,Closed,823046.18
PO004753,SUP093,PLT001,2025-02-26,2025-03-07,Delayed,1901501.66
PO004754,SUP064,PLT003,2025-09-23,2025-11-01,Cancelled,390792.6
PO004755,SUP060,PLT005,2025-08-13,2025-08-26,Closed,605882.72
PO004756,SUP093,PLT005,2025-12-20,2026-01-31,Closed,691203.24
PO004757,SUP024,PLT002,2024-11-06,2024-11-13,Closed,2364895.59
PO004758,SUP076,PLT001,2026-03-06,2026-03-14,Closed,310206.67
PO004759,SUP015,PLT005,2026-03-11,2026-04-13,Open,1812723.87
PO004760,SUP068,PLT001,2025-02-10,2025-03-27,Closed,591412.08
PO004761,SUP043,PLT004,2026-06-21,2026-07-22,Closed,430407.65
PO004762,SUP034,PLT006,2024-11-02,2024-12-10,Closed,2594403.25
PO004763,SUP016,PLT006,2026-05-17,2026-07-01,Delayed,1256686.39
PO004764,SUP080,PLT006,2025-04-28,2025-05-05,Closed,609801.12
PO004765,SUP079,PLT003,2025-07-09,2025-08-08,Open,885218.55
PO004766,SUP010,PLT003,2026-01-21,2026-01-31,Closed,790085.1
PO004767,SUP068,PLT006,2024-07-22,2024-08-05,Closed,516525.24
PO004768,SUP014,PLT005,2025-03-29,2025-04-23,Closed,1068097.94
PO004769,SUP051,PLT005,2025-01-21,2025-02-11,Closed,1029319.13
PO004770,SUP076,PLT002,2025-10-08,2025-10-16,Closed,798707.56
PO004771,SUP025,PLT002,2025-12-01,2026-01-03,Closed,937546.34
PO004772,SUP028,PLT005,2024-07-25,2024-08-11,Closed,869321.67
PO004773,SUP010,PLT002,2025-06-26,2025-07-12,Closed,1491119.63
PO004774,SUP044,PLT004,2024-07-09,2024-08-06,Open,1350882.62
PO004775,SUP005,PLT006,2025-10-16,2025-11-08,Closed,1237984.45
PO004776,SUP017,PLT005,2026-02-12,2026-03-09,Closed,537912.34
PO004777,SUP047,PLT006,2025-03-29,2025-04-07,Open,203503.63
PO004778,SUP031,PLT004,2026-02-02,2026-03-02,Delayed,708856.1
PO004779,SUP056,PLT006,2025-05-04,2025-06-07,Open,291189.14
PO004780,SUP015,PLT006,2026-03-10,2026-03-23,Open,557609.32
PO004781,SUP006,PLT002,2025-09-03,2025-09-11,Closed,315818.16
PO004782,SUP067,PLT002,2025-03-29,2025-04-08,Closed,520619.36
PO004783,SUP078,PLT001,2026-03-20,2026-04-21,Closed,1029056.22
PO004784,SUP050,PLT002,2025-02-06,2025-02-14,Closed,790575.78
PO004785,SUP042,PLT006,2026-02-22,2026-03-05,Closed,380220.28
PO004786,SUP099,PLT002,2025-07-09,2025-07-27,Closed,977712.45
PO004787,SUP046,PLT001,2025-07-14,2025-08-11,Closed,353722.5
PO004788,SUP071,PLT002,2024-07-26,2024-09-03,Closed,322239.75
PO004789,SUP063,PLT006,2025-01-30,2025-02-12,Closed,803294.44
PO004790,SUP098,PLT005,2026-02-22,2026-03-28,Closed,306550.38
PO004791,SUP080,PLT002,2025-07-01,2025-07-17,Cancelled,2192336.86
PO004792,SUP038,PLT006,2024-07-05,2024-07-28,Delayed,2312149.42
PO004793,SUP031,PLT003,2024-11-19,2024-12-03,Closed,371234.1
PO004794,SUP068,PLT004,2024-10-06,2024-10-13,Closed,799990.4
PO004795,SUP039,PLT002,2026-02-03,2026-03-03,Closed,421171.85
PO004796,SUP095,PLT005,2024-09-13,2024-10-25,Open,733651.5
PO004797,SUP028,PLT002,2025-05-29,2025-06-07,Closed,124460.81
PO004798,SUP007,PLT001,2025-04-14,2025-04-28,Closed,408125.3
PO004799,SUP089,PLT006,2024-08-04,2024-09-08,Open,565664.09
PO004800,SUP065,PLT003,2025-11-16,2025-11-26,Cancelled,885027.24
PO004801,SUP091,PLT001,2025-09-03,2025-10-17,Closed,639344.01
PO004802,SUP074,PLT002,2025-09-08,2025-10-03,Delayed,18311.5
PO004803,SUP033,PLT005,2025-08-12,2025-09-16,Closed,1022972.36
PO004804,SUP097,PLT005,2025-02-17,2025-03-21,Closed,287369.59
PO004805,SUP099,PLT005,2025-11-19,2025-12-22,Closed,177891.84
PO004806,SUP100,PLT006,2024-11-19,2024-12-20,Closed,107470.72
PO004807,SUP083,PLT005,2025-03-19,2025-04-30,Closed,531667.77
PO004808,SUP012,PLT005,2025-03-15,2025-04-20,Closed,275588.95
PO004809,SUP047,PLT005,2024-08-25,2024-10-05,Closed,813931.72
PO004810,SUP032,PLT002,2025-07-15,2025-08-27,Closed,0.0
PO004811,SUP038,PLT001,2026-03-31,2026-04-13,Closed,1325070.65
PO004812,SUP073,PLT005,2025-02-15,2025-03-13,Closed,1455604.73
PO004813,SUP023,PLT002,2026-04-23,2026-05-12,Open,62669.64
PO004814,SUP038,PLT002,2026-01-20,2026-02-10,Closed,1894747.31
PO004815,SUP052,PLT005,2026-03-22,2026-04-25,Closed,1204101.54
PO004816,SUP053,PLT005,2025-11-06,2025-11-16,Closed,486375.14
PO004817,SUP061,PLT002,2024-09-08,2024-10-20,Closed,1202201.67
PO004818,SUP059,PLT004,2025-05-20,2025-06-03,Delayed,0.0
PO004819,SUP083,PLT004,2026-05-20,2026-05-28,Closed,1231827.91
PO004820,SUP040,PLT005,2025-04-06,2025-04-26,Delayed,2646220.81
PO004821,SUP067,PLT005,2025-07-04,2025-07-25,Closed,2304073.89
PO004822,SUP047,PLT006,2024-08-01,2024-09-15,Closed,575716.52
PO004823,SUP018,PLT006,2026-01-29,2026-03-10,Closed,1100589.45
PO004824,SUP037,PLT001,2024-12-02,2024-12-10,Closed,864423.0
PO004825,SUP085,PLT001,2026-04-19,2026-05-22,Cancelled,14683.68
PO004826,SUP079,PLT004,2026-05-18,2026-06-30,Closed,2609213.32
PO004827,SUP019,PLT004,2024-07-23,2024-09-03,Closed,439686.18
PO004828,SUP070,PLT006,2025-12-09,2026-01-07,Open,1930013.59
PO004829,SUP012,PLT005,2024-07-20,2024-08-13,Closed,187839.04
PO004830,SUP045,PLT004,2025-03-31,2025-05-01,Closed,2081518.4
PO004831,SUP002,PLT005,2025-09-26,2025-10-16,Closed,472167.29
PO004832,SUP013,PLT006,2026-04-28,2026-06-01,Closed,1840312.48
PO004833,SUP099,PLT002,2026-05-01,2026-05-17,Closed,218157.8
PO004834,SUP074,PLT003,2024-12-10,2025-01-06,Cancelled,1058606.77
PO004835,SUP033,PLT002,2025-02-19,2025-03-05,Closed,284740.48
PO004836,SUP070,PLT002,2026-03-03,2026-04-04,Closed,173037.46
PO004837,SUP066,PLT003,2025-02-14,2025-03-12,Closed,1165811.5
PO004838,SUP004,PLT002,2025-11-24,2025-12-03,Closed,115904.22
PO004839,SUP001,PLT001,2026-06-16,2026-07-07,Closed,663442.76
PO004840,SUP056,PLT005,2024-10-31,2024-12-09,Closed,491958.99
PO004841,SUP009,PLT001,2025-08-14,2025-09-14,Open,326171.13
PO004842,SUP065,PLT002,2026-02-15,2026-03-18,Open,929120.97
PO004843,SUP079,PLT003,2025-04-11,2025-04-30,Closed,332761.78
PO004844,SUP007,PLT001,2026-05-20,2026-05-28,Closed,333971.78
PO004845,SUP079,PLT006,2024-12-08,2024-12-18,Closed,634026.72
PO004846,SUP081,PLT005,2026-06-04,2026-06-29,Open,1075117.62
PO004847,SUP007,PLT004,2025-11-01,2025-11-28,Closed,864361.26
PO004848,SUP081,PLT005,2024-08-12,2024-08-30,Closed,675148.36
PO004849,SUP057,PLT006,2024-10-27,2024-12-10,Closed,772888.77
PO004850,SUP007,PLT006,2025-04-26,2025-05-12,Closed,480192.89
PO004851,SUP035,PLT001,2025-08-27,2025-09-20,Closed,1953028.13
PO004852,SUP057,PLT005,2024-11-02,2024-12-07,Closed,150667.07
PO004853,SUP008,PLT006,2026-03-12,2026-03-29,Delayed,797825.34
PO004854,SUP093,PLT004,2024-11-09,2024-11-24,Closed,1808721.25
PO004855,SUP086,PLT002,2025-04-28,2025-05-31,Closed,193506.19
PO004856,SUP003,PLT005,2025-12-24,2026-01-22,Closed,36531.0
PO004857,SUP093,PLT006,2024-09-09,2024-10-17,Closed,1197907.1
PO004858,SUP007,PLT002,2025-01-06,2025-02-06,Closed,2396982.31
PO004859,SUP009,PLT003,2024-11-14,2024-12-29,Open,1281415.84
PO004860,SUP087,PLT005,2025-09-06,2025-10-16,Closed,1211289.54
PO004861,SUP026,PLT002,2025-06-11,2025-06-30,Closed,131692.9
PO004862,SUP017,PLT003,2024-07-18,2024-07-30,Closed,335918.01
PO004863,SUP026,PLT003,2024-11-23,2024-12-10,Delayed,783020.98
PO004864,SUP014,PLT004,2024-06-25,2024-07-27,Closed,1309896.49
PO004865,SUP060,PLT001,2024-10-06,2024-10-18,Closed,488525.16
PO004866,SUP087,PLT001,2025-02-11,2025-02-28,Open,1022219.43
PO004867,SUP001,PLT004,2026-02-22,2026-03-11,Open,920441.95
PO004868,SUP031,PLT005,2024-06-26,2024-07-30,Delayed,2464382.63
PO004869,SUP017,PLT004,2025-02-06,2025-03-05,Closed,223708.15
PO004870,SUP045,PLT004,2025-05-08,2025-06-20,Open,40500.72
PO004871,SUP058,PLT001,2025-11-14,2025-12-04,Closed,360468.44
PO004872,SUP038,PLT003,2024-10-27,2024-12-07,Closed,619546.69
PO004873,SUP093,PLT002,2025-05-01,2025-05-11,Closed,1092548.01
PO004874,SUP007,PLT002,2026-03-08,2026-04-04,Closed,666750.92
PO004875,SUP066,PLT001,2026-06-10,2026-07-05,Delayed,655559.35
PO004876,SUP056,PLT003,2025-12-24,2026-01-06,Closed,1668039.4
PO004877,SUP031,PLT004,2025-04-15,2025-04-25,Closed,1430739.18
PO004878,SUP014,PLT004,2025-04-20,2025-05-13,Closed,1847201.25
PO004879,SUP019,PLT004,2025-12-28,2026-01-10,Closed,1595091.92
PO004880,SUP086,PLT005,2024-11-20,2024-12-28,Closed,140482.96
PO004881,SUP010,PLT001,2025-12-12,2025-12-30,Closed,1845346.29
PO004882,SUP063,PLT005,2025-03-23,2025-04-04,Closed,2059899.91
PO004883,SUP014,PLT006,2025-11-29,2025-12-17,Closed,482322.97
PO004884,SUP054,PLT002,2025-05-12,2025-06-21,Closed,217623.77
PO004885,SUP095,PLT004,2024-10-17,2024-11-14,Closed,1006970.85
PO004886,SUP057,PLT002,2025-10-09,2025-11-23,Closed,822122.92
PO004887,SUP070,PLT002,2024-11-13,2024-12-04,Closed,274118.04
PO004888,SUP023,PLT005,2025-03-21,2025-04-29,Closed,2828685.46
PO004889,SUP053,PLT001,2025-10-21,2025-11-17,Closed,984241.16
PO004890,SUP097,PLT004,2024-07-14,2024-08-26,Delayed,883011.06
PO004891,SUP064,PLT006,2025-08-29,2025-09-06,Closed,445101.19
PO004892,SUP052,PLT006,2024-08-08,2024-09-11,Delayed,307059.66
PO004893,SUP059,PLT004,2024-10-13,2024-10-27,Closed,1038791.67
PO004894,SUP064,PLT002,2026-06-02,2026-07-04,Delayed,1486593.05
PO004895,SUP100,PLT002,2024-07-12,2024-08-21,Closed,1668320.67
PO004896,SUP047,PLT001,2025-09-25,2025-10-02,Closed,130022.04
PO004897,SUP011,PLT006,2024-09-27,2024-10-13,Closed,245127.21
PO004898,SUP029,PLT006,2025-01-04,2025-01-22,Closed,453165.85
PO004899,SUP012,PLT004,2025-11-07,2025-11-24,Closed,1290393.7
PO004900,SUP002,PLT003,2025-02-09,2025-03-11,Closed,867892.22
PO004901,SUP014,PLT006,2024-08-30,2024-10-04,Closed,85004.95
PO004902,SUP020,PLT006,2024-11-29,2025-01-11,Open,3064631.17
PO004903,SUP010,PLT005,2025-12-13,2025-12-31,Open,192083.74
PO004904,SUP051,PLT004,2025-12-25,2026-02-06,Closed,230711.26
PO004905,SUP072,PLT005,2025-12-10,2025-12-19,Closed,707097.42
PO004906,SUP031,PLT004,2025-09-08,2025-10-02,Closed,424489.46
PO004907,SUP037,PLT005,2026-02-02,2026-03-15,Closed,199876.71
PO004908,SUP017,PLT001,2025-04-07,2025-04-24,Closed,1622233.31
PO004909,SUP078,PLT006,2025-04-21,2025-04-30,Closed,695993.06
PO004910,SUP056,PLT006,2024-09-06,2024-10-17,Closed,519161.64
PO004911,SUP065,PLT003,2026-03-19,2026-04-11,Closed,54755.91
PO004912,SUP078,PLT003,2026-02-16,2026-03-14,Closed,1189280.14
PO004913,SUP071,PLT006,2025-02-18,2025-03-29,Open,606689.25
PO004914,SUP037,PLT003,2026-02-13,2026-02-25,Closed,381650.02
PO004915,SUP065,PLT004,2025-01-09,2025-02-19,Delayed,862570.25
PO004916,SUP089,PLT006,2025-01-18,2025-01-27,Closed,997583.97
PO004917,SUP023,PLT002,2025-05-16,2025-06-14,Closed,2787187.18
PO004918,SUP058,PLT004,2025-04-19,2025-05-21,Closed,1459209.78
PO004919,SUP099,PLT006,2026-02-02,2026-03-15,Closed,1613696.05
PO004920,SUP036,PLT004,2025-08-08,2025-09-12,Closed,231630.76
PO004921,SUP093,PLT006,2025-11-10,2025-11-21,Closed,1575362.69
PO004922,SUP064,PLT005,2025-11-17,2025-12-23,Closed,928684.57
PO004923,SUP070,PLT002,2025-07-28,2025-08-28,Closed,46858.05
PO004924,SUP056,PLT005,2024-10-22,2024-12-04,Closed,2351793.11
PO004925,SUP017,PLT003,2025-10-22,2025-11-07,Closed,31627.46
PO004926,SUP064,PLT006,2025-11-10,2025-11-29,Open,1225793.99
PO004927,SUP041,PLT006,2024-08-27,2024-10-07,Closed,1512527.1
PO004928,SUP083,PLT002,2026-01-27,2026-02-28,Closed,301699.92
PO004929,SUP048,PLT001,2025-02-24,2025-03-18,Closed,328204.38
PO004930,SUP085,PLT003,2026-03-11,2026-03-19,Closed,175630.56
PO004931,SUP049,PLT006,2026-01-05,2026-02-05,Closed,1101701.9
PO004932,SUP073,PLT001,2024-07-06,2024-08-11,Open,2261544.6
PO004933,SUP022,PLT003,2025-06-02,2025-06-16,Closed,1502592.99
PO004934,SUP100,PLT006,2024-07-17,2024-08-04,Closed,210076.25
PO004935,SUP035,PLT003,2025-11-09,2025-12-09,Closed,1822777.21
PO004936,SUP051,PLT004,2024-09-28,2024-11-07,Closed,1727078.96
PO004937,SUP018,PLT003,2025-10-19,2025-11-07,Closed,1894204.54
PO004938,SUP024,PLT006,2026-04-29,2026-05-24,Closed,699963.69
PO004939,SUP088,PLT005,2026-03-20,2026-04-04,Closed,1327558.29
PO004940,SUP051,PLT002,2025-04-10,2025-05-04,Closed,1483756.09
PO004941,SUP070,PLT005,2025-01-16,2025-02-04,Delayed,662526.73
PO004942,SUP052,PLT002,2025-10-22,2025-11-19,Closed,1237227.94
PO004943,SUP024,PLT005,2025-06-20,2025-07-17,Closed,602860.24
PO004944,SUP023,PLT003,2024-10-26,2024-12-02,Closed,486103.89
PO004945,SUP022,PLT004,2025-09-03,2025-10-16,Delayed,1138265.75
PO004946,SUP089,PLT002,2025-02-15,2025-03-08,Closed,516390.07
PO004947,SUP088,PLT003,2025-09-19,2025-11-03,Open,292643.88
