DefectID,InspectionID,DefectCategoryID,RootCauseID,DefectQuantity,Severity,ScrapQuantity,ReworkQuantity,DefectCost
DFT002009,INS007413,DEF004,RC002,1,Minor,0,1,31.51
DFT002010,INS007419,DEF001,RC007,1,Major,1,0,112.53
DFT002011,INS007419,DEF006,RC009,1,Major,0,1,39.39
DFT002012,INS007421,DEF004,RC003,5,Minor,0,5,157.55
DFT002013,INS007424,DEF003,RC006,6,Minor,0,6,189.06
DFT002014,INS007434,DEF001,RC001,1,Major,0,1,39.39
DFT002015,INS007439,DEF008,RC001,1,Minor,0,1,31.51
DFT002016,INS007441,DEF012,RC004,1,Minor,0,1,31.51
DFT002017,INS007442,DEF011,RC007,1,Major,1,0,112.53
DFT002018,INS007446,DEF002,RC002,5,Major,5,0,562.67
DFT002019,INS007451,DEF001,RC009,5,Major,0,5,196.93
DFT002020,INS007452,DEF007,RC004,5,Major,2,3,343.23
DFT002021,INS007453,DEF012,RC001,2,Minor,0,2,63.02
DFT002022,INS007454,DEF011,RC010,4,Minor,0,4,126.04
DFT002023,INS007455,DEF007,RC009,1,Minor,0,1,31.51
DFT002024,INS007456,DEF004,RC007,1,Critical,1,0,157.55
DFT002025,INS007457,DEF009,RC002,1,Minor,1,0,90.03
DFT002026,INS007458,DEF004,RC008,1,Minor,0,1,31.51
DFT002027,INS007463,DEF003,RC002,1,Minor,0,1,31.51
DFT002028,INS007464,DEF010,RC004,1,Minor,0,1,31.51
DFT002029,INS007468,DEF012,RC010,1,Minor,0,1,31.51
DFT002030,INS007471,DEF012,RC006,2,Minor,0,2,63.02
DFT002031,INS007472,DEF001,RC005,1,Major,1,0,112.53
DFT002032,INS007475,DEF006,RC004,1,Minor,0,1,31.51
DFT002033,INS007479,DEF012,RC002,1,Minor,0,1,31.51
DFT002034,INS007483,DEF001,RC003,5,Major,1,4,270.08
DFT002035,INS007488,DEF002,RC001,2,Minor,0,2,63.02
DFT002036,INS007490,DEF003,RC009,2,Minor,0,2,63.02
DFT002037,INS007492,DEF005,RC005,2,Minor,0,2,63.02
DFT002038,INS007496,DEF003,RC005,5,Major,4,1,489.52
DFT002039,INS007498,DEF006,RC009,1,Minor,0,1,31.51
DFT002040,INS007500,DEF012,RC003,1,Minor,0,1,31.51
DFT002041,INS007501,DEF007,RC003,1,Minor,1,0,90.03
DFT002042,INS007507,DEF012,RC004,2,Major,2,0,225.07
DFT002043,INS007518,DEF002,RC001,5,Minor,0,5,157.55
DFT002044,INS007521,DEF009,RC004,3,Minor,0,3,94.53
DFT002045,INS007523,DEF007,RC010,1,Minor,0,1,31.51
DFT002046,INS007524,DEF009,RC009,2,Minor,0,2,63.02
DFT002047,INS007524,DEF012,RC004,2,Minor,0,2,63.02
DFT002048,INS007525,DEF009,RC010,7,Minor,0,7,220.57
DFT002049,INS007526,DEF005,RC010,1,Minor,0,1,31.51
DFT002050,INS007530,DEF004,RC002,1,Minor,0,1,31.51
DFT002051,INS007531,DEF002,RC001,1,Minor,0,1,31.51
DFT002052,INS007533,DEF006,RC005,1,Minor,0,1,31.51
DFT002053,INS007542,DEF012,RC008,2,Minor,0,2,63.02
DFT002054,INS007544,DEF010,RC004,1,Critical,1,0,157.55
DFT002055,INS007546,DEF007,RC009,15,Minor,0,15,472.64
DFT002056,INS007549,DEF009,RC007,2,Minor,0,2,63.02
DFT002057,INS007555,DEF011,RC006,2,Minor,0,2,63.02
DFT002058,INS007559,DEF004,RC007,2,Minor,0,2,63.02
DFT002059,INS007561,DEF008,RC006,1,Minor,0,1,31.51
DFT002060,INS007571,DEF006,RC005,9,Major,9,0,1012.8
DFT002061,INS007573,DEF011,RC005,11,Minor,0,11,346.6
DFT002062,INS007576,DEF005,RC005,1,Critical,1,0,157.55
DFT002063,INS007577,DEF008,RC010,4,Minor,0,4,126.04
DFT002064,INS007577,DEF011,RC009,1,Minor,0,1,31.51
DFT002065,INS007588,DEF003,RC003,1,Minor,0,1,31.51
DFT002066,INS007588,DEF002,RC001,1,Minor,0,1,31.51
DFT002067,INS007591,DEF009,RC005,1,Major,0,1,39.39
DFT002068,INS007595,DEF011,RC006,1,Major,1,0,112.53
DFT002069,INS007599,DEF011,RC007,4,Major,0,4,157.55
DFT002070,INS007601,DEF009,RC003,5,Minor,0,5,157.55
DFT002071,INS007603,DEF004,RC009,2,Minor,0,2,63.02
DFT002072,INS007604,DEF001,RC005,1,Minor,0,1,31.51
DFT002073,INS007605,DEF012,RC002,2,Minor,0,2,63.02
DFT002074,INS007611,DEF002,RC003,2,Minor,1,1,121.54
DFT002075,INS007616,DEF001,RC004,2,Minor,0,2,63.02
DFT002076,INS007622,DEF005,RC004,1,Minor,0,1,31.51
DFT002077,INS007627,DEF005,RC003,10,Minor,0,10,315.09
DFT002078,INS007630,DEF004,RC003,3,Minor,0,3,94.53
DFT002079,INS007638,DEF006,RC010,2,Minor,0,2,63.02
DFT002080,INS007640,DEF011,RC003,1,Critical,1,0,157.55
DFT002081,INS007642,DEF010,RC004,1,Minor,0,1,31.51
DFT002082,INS007643,DEF004,RC006,9,Minor,0,9,283.58
DFT002083,INS007643,DEF005,RC002,1,Minor,0,1,31.51
DFT002084,INS007655,DEF002,RC009,6,Minor,0,6,189.06
DFT002085,INS007658,DEF006,RC006,5,Minor,0,5,157.55
DFT002086,INS007662,DEF012,RC002,1,Major,0,1,39.39
DFT002087,INS007663,DEF008,RC006,2,Minor,0,2,63.02
DFT002088,INS007664,DEF005,RC003,2,Minor,0,2,63.02
DFT002089,INS007665,DEF010,RC008,1,Major,1,0,112.53
DFT002090,INS007666,DEF005,RC006,2,Minor,0,2,63.02
DFT002091,INS007671,DEF004,RC009,1,Minor,0,1,31.51
DFT002092,INS007674,DEF007,RC010,1,Minor,0,1,31.51
DFT002093,INS007683,DEF010,RC009,2,Critical,1,1,212.69
DFT002094,INS007685,DEF006,RC001,1,Minor,0,1,31.51
DFT002095,INS007690,DEF008,RC007,1,Minor,0,1,31.51
DFT002096,INS007690,DEF004,RC003,1,Minor,0,1,31.51
DFT002097,INS007694,DEF007,RC002,2,Minor,0,2,63.02
DFT002098,INS007694,DEF006,RC001,2,Minor,0,2,63.02
DFT002099,INS007696,DEF007,RC004,8,Major,7,1,827.12
DFT002100,INS007701,DEF002,RC007,1,Minor,0,1,31.51
DFT002101,INS007707,DEF006,RC005,7,Minor,0,7,220.57
DFT002102,INS007717,DEF011,RC010,1,Minor,0,1,31.51
DFT002103,INS007719,DEF006,RC006,1,Minor,0,1,31.51
DFT002104,INS007728,DEF007,RC002,4,Minor,0,4,126.04
DFT002105,INS007731,DEF007,RC002,1,Minor,0,1,31.51
DFT002106,INS007733,DEF005,RC007,1,Minor,1,0,90.03
DFT002107,INS007742,DEF003,RC007,5,Major,3,2,416.37
DFT002108,INS007749,DEF006,RC002,7,Major,0,7,275.71
DFT002109,INS007749,DEF003,RC006,1,Minor,0,1,31.51
DFT002110,INS007750,DEF008,RC007,4,Major,2,2,303.84
DFT002111,INS007755,DEF012,RC002,1,Minor,0,1,31.51
DFT002112,INS007757,DEF009,RC006,1,Major,1,0,112.53
DFT002113,INS007762,DEF007,RC002,1,Minor,0,1,31.51
DFT002114,INS007767,DEF005,RC004,2,Minor,0,2,63.02
DFT002115,INS007781,DEF008,RC008,3,Minor,0,3,94.53
DFT002116,INS007787,DEF007,RC006,5,Major,0,5,196.93
DFT002117,INS007791,DEF003,RC005,1,Minor,0,1,31.51
DFT002118,INS007793,DEF001,RC010,1,Minor,0,1,31.51
DFT002119,INS007796,DEF004,RC003,1,Minor,0,1,31.51
DFT002120,INS007798,DEF008,RC007,9,Minor,0,9,283.58
DFT002121,INS007802,DEF012,RC009,10,Minor,0,10,315.09
DFT002122,INS007814,DEF003,RC010,1,Minor,1,0,90.03
DFT002123,INS007815,DEF011,RC005,1,Minor,0,1,31.51
DFT002124,INS007816,DEF012,RC002,1,Critical,1,0,157.55
DFT002125,INS007817,DEF005,RC010,1,Major,0,1,39.39
DFT002126,INS007820,DEF008,RC004,2,Minor,0,2,63.02
DFT002127,INS007821,DEF009,RC001,5,Minor,0,5,157.55
DFT002128,INS007829,DEF001,RC007,1,Minor,0,1,31.51
DFT002129,INS007831,DEF005,RC008,10,Major,10,0,1125.33
DFT002130,INS007836,DEF004,RC004,1,Major,0,1,39.39
DFT002131,INS007837,DEF005,RC010,4,Minor,0,4,126.04
DFT002132,INS007839,DEF007,RC008,9,Minor,0,9,283.58
DFT002133,INS007843,DEF008,RC003,2,Major,1,1,151.92
DFT002134,INS007844,DEF012,RC003,2,Minor,0,2,63.02
DFT002135,INS007845,DEF002,RC008,2,Minor,0,2,63.02
DFT002136,INS007848,DEF005,RC005,2,Minor,0,2,63.02
DFT002137,INS007850,DEF010,RC003,2,Minor,0,2,63.02
DFT002138,INS007854,DEF005,RC009,4,Critical,3,1,527.78
DFT002139,INS007854,DEF009,RC003,1,Minor,0,1,31.51
DFT002140,INS007855,DEF004,RC004,1,Minor,0,1,31.51
DFT002141,INS007858,DEF012,RC007,5,Minor,0,5,157.55
DFT002142,INS007859,DEF010,RC005,3,Major,0,3,118.16
DFT002143,INS007863,DEF011,RC006,5,Minor,0,5,157.55
DFT002144,INS007867,DEF008,RC008,3,Major,3,0,337.6
DFT002145,INS007867,DEF003,RC003,2,Minor,0,2,63.02
DFT002146,INS007871,DEF008,RC003,1,Minor,0,1,31.51
DFT002147,INS007876,DEF007,RC004,1,Minor,0,1,31.51
DFT002148,INS007879,DEF002,RC010,5,Major,0,5,196.93
DFT002149,INS007883,DEF004,RC003,1,Major,1,0,112.53
DFT002150,INS007889,DEF010,RC007,1,Major,0,1,39.39
DFT002151,INS007900,DEF012,RC004,2,Minor,0,2,63.02
DFT002152,INS007903,DEF003,RC005,1,Major,0,1,39.39
DFT002153,INS007905,DEF008,RC004,1,Critical,1,0,157.55
DFT002154,INS007910,DEF009,RC002,2,Major,0,2,78.77
DFT002155,INS007912,DEF012,RC002,1,Major,1,0,112.53
DFT002156,INS007914,DEF008,RC007,1,Major,1,0,112.53
DFT002157,INS007914,DEF012,RC009,1,Major,0,1,39.39
DFT002158,INS007917,DEF012,RC001,1,Major,0,1,39.39
DFT002159,INS007919,DEF012,RC009,8,Minor,0,8,252.07
DFT002160,INS007924,DEF005,RC010,1,Major,1,0,112.53
DFT002161,INS007927,DEF006,RC003,1,Major,0,1,39.39
DFT002162,INS007930,DEF006,RC002,4,Major,3,1,376.99
DFT002163,INS007932,DEF005,RC006,1,Major,1,0,112.53
DFT002164,INS007933,DEF012,RC005,1,Minor,0,1,31.51
DFT002165,INS007937,DEF005,RC001,1,Major,1,0,112.53
DFT002166,INS007940,DEF005,RC003,1,Minor,0,1,31.51
DFT002167,INS007944,DEF012,RC003,1,Minor,0,1,31.51
DFT002168,INS007952,DEF004,RC001,1,Minor,0,1,31.51
DFT002169,INS007957,DEF006,RC009,2,Minor,0,2,63.02
DFT002170,INS007962,DEF011,RC003,5,Major,2,3,343.23
DFT002171,INS007962,DEF009,RC006,1,Major,1,0,112.53
DFT002172,INS007965,DEF009,RC008,6,Minor,0,6,189.06
DFT002173,INS007972,DEF002,RC006,2,Minor,0,2,63.02
DFT002174,INS007973,DEF012,RC002,1,Minor,0,1,31.51
DFT002175,INS007975,DEF001,RC009,2,Major,1,1,151.92
DFT002176,INS007975,DEF011,RC001,2,Minor,1,1,121.54
DFT002177,INS007979,DEF005,RC009,5,Major,4,1,489.52
DFT002178,INS007981,DEF001,RC008,5,Minor,0,5,157.55
DFT002179,INS007987,DEF003,RC004,1,Major,1,0,112.53
DFT002180,INS007989,DEF010,RC005,1,Minor,0,1,31.51
DFT002181,INS007991,DEF002,RC003,1,Minor,0,1,31.51
DFT002182,INS008002,DEF010,RC008,2,Minor,0,2,63.02
DFT002183,INS008006,DEF011,RC002,1,Minor,0,1,31.51
DFT002184,INS008007,DEF002,RC009,1,Minor,0,1,31.51
DFT002185,INS008019,DEF007,RC002,8,Major,3,5,534.53
DFT002186,INS008020,DEF011,RC010,8,Critical,6,2,1055.56
DFT002187,INS008022,DEF010,RC005,1,Minor,0,1,31.51
DFT002188,INS008023,DEF005,RC005,2,Major,0,2,78.77
DFT002189,INS008032,DEF011,RC009,2,Minor,0,2,63.02
DFT002190,INS008038,DEF003,RC008,1,Minor,1,0,90.03
DFT002191,INS008038,DEF008,RC008,1,Minor,0,1,31.51
DFT002192,INS008039,DEF002,RC008,6,Minor,0,6,189.06
DFT002193,INS008043,DEF002,RC004,1,Minor,0,1,31.51
DFT002194,INS008046,DEF008,RC002,1,Major,0,1,39.39
DFT002195,INS008047,DEF003,RC006,2,Minor,0,2,63.02
DFT002196,INS008048,DEF003,RC010,1,Minor,0,1,31.51
DFT002197,INS008049,DEF010,RC007,9,Minor,0,9,283.58
DFT002198,INS008052,DEF005,RC006,3,Minor,0,3,94.53
DFT002199,INS008052,DEF012,RC006,4,Minor,0,4,126.04
DFT002200,INS008053,DEF001,RC007,1,Critical,1,0,157.55
DFT002201,INS008058,DEF003,RC008,2,Minor,0,2,63.02
DFT002202,INS008059,DEF012,RC005,3,Major,0,3,118.16
DFT002203,INS008061,DEF007,RC006,5,Minor,0,5,157.55
DFT002204,INS008064,DEF009,RC008,3,Minor,0,3,94.53
DFT002205,INS008070,DEF008,RC010,1,Critical,1,0,157.55
DFT002206,INS008071,DEF007,RC008,1,Minor,0,1,31.51
DFT002207,INS008074,DEF002,RC001,1,Minor,0,1,31.51
DFT002208,INS008075,DEF002,RC008,3,Major,0,3,118.16
DFT002209,INS008075,DEF006,RC007,7,Minor,0,7,220.57
DFT002210,INS008078,DEF004,RC009,1,Minor,0,1,31.51
DFT002211,INS008086,DEF011,RC005,3,Minor,0,3,94.53
DFT002212,INS008088,DEF002,RC006,1,Major,1,0,112.53
DFT002213,INS008089,DEF004,RC003,6,Minor,0,6,189.06
DFT002214,INS008094,DEF011,RC005,5,Minor,0,5,157.55
DFT002215,INS008097,DEF011,RC007,2,Minor,0,2,63.02
DFT002216,INS008104,DEF009,RC001,1,Minor,0,1,31.51
DFT002217,INS008105,DEF009,RC006,2,Minor,0,2,63.02
DFT002218,INS008120,DEF002,RC010,1,Critical,1,0,157.55
DFT002219,INS008121,DEF009,RC002,2,Minor,1,1,121.54
DFT002220,INS008128,DEF011,RC007,1,Minor,0,1,31.51
DFT002221,INS008129,DEF003,RC006,1,Minor,0,1,31.51
DFT002222,INS008131,DEF012,RC007,1,Minor,0,1,31.51
DFT002223,INS008133,DEF007,RC001,1,Minor,0,1,31.51
DFT002224,INS008137,DEF004,RC010,3,Minor,0,3,94.53
DFT002225,INS008150,DEF010,RC006,1,Minor,0,1,31.51
DFT002226,INS008154,DEF002,RC001,1,Major,1,0,112.53
DFT002227,INS008160,DEF006,RC006,1,Major,0,1,39.39
DFT002228,INS008161,DEF007,RC005,2,Critical,1,1,212.69
DFT002229,INS008163,DEF001,RC003,2,Minor,0,2,63.02
DFT002230,INS008168,DEF012,RC004,4,Minor,0,4,126.04
DFT002231,INS008173,DEF007,RC010,1,Minor,0,1,31.51
DFT002232,INS008176,DEF012,RC009,1,Minor,0,1,31.51
DFT002233,INS008176,DEF008,RC010,1,Major,1,0,112.53
DFT002234,INS008178,DEF004,RC002,5,Minor,0,5,157.55
DFT002235,INS008181,DEF008,RC001,1,Minor,0,1,31.51
DFT002236,INS008195,DEF002,RC006,3,Critical,1,2,267.83
DFT002237,INS008195,DEF007,RC005,1,Critical,1,0,157.55
DFT002238,INS008195,DEF011,RC007,1,Minor,1,0,90.03
DFT002239,INS008199,DEF006,RC001,1,Major,0,1,39.39
DFT002240,INS008207,DEF003,RC009,3,Minor,0,3,94.53
DFT002241,INS008211,DEF010,RC004,1,Minor,0,1,31.51
DFT002242,INS008212,DEF003,RC003,5,Critical,3,2,582.92
DFT002243,INS008232,DEF002,RC003,1,Minor,0,1,31.51
DFT002244,INS008234,DEF005,RC010,3,Minor,0,3,94.53
DFT002245,INS008235,DEF008,RC001,1,Major,0,1,39.39
DFT002246,INS008236,DEF010,RC009,2,Minor,0,2,63.02
DFT002247,INS008237,DEF002,RC007,1,Minor,0,1,31.51
DFT002248,INS008238,DEF009,RC008,3,Major,0,3,118.16
DFT002249,INS008238,DEF005,RC008,4,Major,2,2,303.84
DFT002250,INS008238,DEF003,RC006,3,Minor,1,2,153.05
DFT002251,INS008243,DEF002,RC008,1,Major,0,1,39.39
DFT002252,INS008245,DEF009,RC003,1,Minor,0,1,31.51
DFT002253,INS008246,DEF007,RC005,10,Minor,0,10,315.09
DFT002254,INS008248,DEF011,RC005,2,Major,1,1,151.92
DFT002255,INS008257,DEF009,RC009,1,Major,0,1,39.39
DFT002256,INS008259,DEF006,RC003,1,Major,1,0,112.53
DFT002257,INS008260,DEF004,RC003,1,Minor,0,1,31.51
DFT002258,INS008269,DEF003,RC007,6,Minor,0,6,189.06
DFT002259,INS008269,DEF006,RC004,4,Minor,0,4,126.04
DFT002260,INS008275,DEF009,RC008,1,Major,1,0,112.53
DFT002261,INS008283,DEF003,RC005,3,Major,3,0,337.6
DFT002262,INS008285,DEF008,RC002,3,Major,2,1,264.45
DFT002263,INS008285,DEF002,RC006,1,Minor,1,0,90.03
DFT002264,INS008288,DEF004,RC008,1,Minor,0,1,31.51
DFT002265,INS008293,DEF006,RC005,4,Minor,1,3,184.55
DFT002266,INS008295,DEF009,RC003,4,Major,4,0,450.13
DFT002267,INS008298,DEF011,RC004,1,Minor,0,1,31.51
DFT002268,INS008299,DEF003,RC010,5,Minor,0,5,157.55
DFT002269,INS008302,DEF004,RC009,1,Minor,0,1,31.51
DFT002270,INS008308,DEF011,RC010,1,Major,0,1,39.39
DFT002271,INS008309,DEF010,RC007,1,Minor,1,0,90.03
DFT002272,INS008310,DEF005,RC007,1,Major,1,0,112.53
DFT002273,INS008315,DEF012,RC005,1,Minor,0,1,31.51
DFT002274,INS008323,DEF004,RC010,5,Critical,2,3,480.52
DFT002275,INS008325,DEF003,RC003,2,Major,0,2,78.77
DFT002276,INS008326,DEF003,RC007,2,Minor,0,2,63.02
DFT002277,INS008327,DEF004,RC005,1,Major,0,1,39.39
DFT002278,INS008332,DEF010,RC003,4,Minor,0,4,126.04
DFT002279,INS008333,DEF001,RC002,2,Minor,0,2,63.02
DFT002280,INS008337,DEF004,RC008,10,Major,8,2,979.04
DFT002281,INS008343,DEF008,RC003,1,Major,1,0,112.53
DFT002282,INS008344,DEF001,RC007,2,Minor,0,2,63.02
DFT002283,INS008348,DEF012,RC008,1,Minor,0,1,31.51
DFT002284,INS008349,DEF010,RC010,1,Minor,0,1,31.51
DFT002285,INS008353,DEF012,RC007,2,Minor,0,2,63.02
DFT002286,INS008356,DEF012,RC005,3,Minor,0,3,94.53
DFT002287,INS008356,DEF011,RC005,2,Minor,0,2,63.02
DFT002288,INS008366,DEF004,RC010,4,Minor,0,4,126.04
DFT002289,INS008366,DEF005,RC002,1,Minor,0,1,31.51
DFT002290,INS008368,DEF009,RC007,1,Minor,0,1,31.51
DFT002291,INS008372,DEF002,RC010,2,Minor,0,2,63.02
DFT002292,INS008372,DEF006,RC010,7,Major,0,7,275.71
DFT002293,INS008380,DEF008,RC008,5,Major,0,5,196.93
DFT002294,INS008387,DEF011,RC007,1,Minor,0,1,31.51
DFT002295,INS008389,DEF006,RC002,1,Major,0,1,39.39
DFT002296,INS008394,DEF005,RC006,6,Minor,1,5,247.57
DFT002297,INS008395,DEF008,RC001,1,Minor,1,0,90.03
DFT002298,INS008404,DEF003,RC004,5,Major,4,1,489.52
DFT002299,INS008406,DEF012,RC007,3,Major,1,2,191.31
DFT002300,INS008407,DEF002,RC006,1,Minor,0,1,31.51
DFT002301,INS008412,DEF004,RC006,2,Minor,0,2,63.02
DFT002302,INS008418,DEF006,RC010,1,Minor,0,1,31.51
DFT002303,INS008425,DEF012,RC008,1,Minor,0,1,31.51
DFT002304,INS008433,DEF003,RC003,1,Minor,0,1,31.51
DFT002305,INS008451,DEF009,RC009,1,Major,0,1,39.39
DFT002306,INS008453,DEF012,RC002,1,Minor,0,1,31.51
DFT002307,INS008454,DEF011,RC007,2,Minor,0,2,63.02
DFT002308,INS008455,DEF003,RC007,1,Major,1,0,112.53
DFT002309,INS008460,DEF002,RC006,1,Minor,0,1,31.51
DFT002310,INS008462,DEF011,RC005,1,Minor,0,1,31.51
DFT002311,INS008463,DEF004,RC004,2,Minor,0,2,63.02
DFT002312,INS008473,DEF004,RC001,5,Minor,0,5,157.55
DFT002313,INS008475,DEF010,RC004,7,Minor,0,7,220.57
DFT002314,INS008477,DEF010,RC007,1,Major,1,0,112.53
DFT002315,INS008478,DEF005,RC007,2,Minor,0,2,63.02
DFT002316,INS008484,DEF009,RC006,1,Critical,1,0,157.55
DFT002317,INS008499,DEF012,RC004,9,Minor,0,9,283.58
DFT002318,INS008502,DEF009,RC008,1,Minor,0,1,31.51
DFT002319,INS008509,DEF006,RC009,1,Minor,0,1,31.51
DFT002320,INS008516,DEF010,RC008,1,Minor,0,1,31.51
DFT002321,INS008522,DEF001,RC009,1,Minor,0,1,31.51
DFT002322,INS008523,DEF012,RC003,1,Major,0,1,39.39
DFT002323,INS008528,DEF005,RC010,2,Critical,1,1,212.69
DFT002324,INS008531,DEF008,RC007,2,Critical,1,1,212.69
DFT002325,INS008536,DEF005,RC009,2,Minor,0,2,63.02
DFT002326,INS008539,DEF007,RC003,9,Critical,8,1,1315.51
DFT002327,INS008539,DEF006,RC001,1,Major,1,0,112.53
DFT002328,INS008544,DEF002,RC010,2,Minor,0,2,63.02
DFT002329,INS008545,DEF004,RC010,2,Major,0,2,78.77
DFT002330,INS008550,DEF008,RC002,3,Minor,0,3,94.53
DFT002331,INS008552,DEF011,RC007,2,Minor,0,2,63.02
DFT002332,INS008560,DEF003,RC002,2,Minor,0,2,63.02
DFT002333,INS008562,DEF008,RC002,3,Minor,0,3,94.53
DFT002334,INS008562,DEF006,RC002,3,Minor,0,3,94.53
DFT002335,INS008567,DEF010,RC001,1,Major,0,1,39.39
DFT002336,INS008570,DEF009,RC001,1,Minor,0,1,31.51
DFT002337,INS008572,DEF010,RC010,1,Major,0,1,39.39
DFT002338,INS008573,DEF010,RC008,1,Minor,1,0,90.03
DFT002339,INS008575,DEF011,RC003,2,Minor,0,2,63.02
DFT002340,INS008576,DEF003,RC009,2,Major,1,1,151.92
DFT002341,INS008588,DEF001,RC009,1,Major,1,0,112.53
DFT002342,INS008589,DEF002,RC006,1,Minor,0,1,31.51
DFT002343,INS008592,DEF004,RC010,3,Critical,2,1,370.23
DFT002344,INS008594,DEF011,RC009,4,Major,0,4,157.55
DFT002345,INS008594,DEF011,RC009,1,Minor,0,1,31.51
DFT002346,INS008595,DEF008,RC004,4,Minor,0,4,126.04
DFT002347,INS008596,DEF008,RC010,1,Major,0,1,39.39
DFT002348,INS008597,DEF006,RC009,2,Major,2,0,225.07
DFT002349,INS008598,DEF006,RC003,2,Major,1,1,151.92
DFT002350,INS008599,DEF007,RC007,4,Minor,0,4,126.04
DFT002351,INS008599,DEF008,RC002,1,Minor,0,1,31.51
DFT002352,INS008603,DEF005,RC001,5,Major,1,4,270.08
DFT002353,INS008609,DEF005,RC010,19,Minor,0,19,598.68
DFT002354,INS008609,DEF012,RC001,1,Minor,0,1,31.51
DFT002355,INS008616,DEF009,RC001,2,Major,2,0,225.07
DFT002356,INS008622,DEF009,RC006,1,Major,0,1,39.39
DFT002357,INS008622,DEF008,RC003,4,Major,0,4,157.55
DFT002358,INS008624,DEF008,RC004,1,Minor,0,1,31.51
DFT002359,INS008626,DEF002,RC005,1,Major,1,0,112.53
DFT002360,INS008626,DEF003,RC007,2,Minor,0,2,63.02
DFT002361,INS008629,DEF003,RC010,2,Minor,0,2,63.02
DFT002362,INS008635,DEF011,RC010,3,Minor,0,3,94.53
DFT002363,INS008635,DEF012,RC005,2,Major,1,1,151.92
DFT002364,INS008638,DEF007,RC005,1,Major,1,0,112.53
DFT002365,INS008638,DEF005,RC010,1,Minor,0,1,31.51
DFT002366,INS008643,DEF008,RC003,1,Minor,0,1,31.51
DFT002367,INS008651,DEF008,RC002,1,Minor,0,1,31.51
DFT002368,INS008662,DEF011,RC007,2,Minor,0,2,63.02
DFT002369,INS008669,DEF002,RC002,1,Major,0,1,39.39
DFT002370,INS008672,DEF009,RC008,1,Minor,1,0,90.03
DFT002371,INS008674,DEF002,RC002,4,Minor,0,4,126.04
DFT002372,INS008676,DEF012,RC002,1,Minor,0,1,31.51
DFT002373,INS008693,DEF008,RC010,1,Major,0,1,39.39
DFT002374,INS008694,DEF012,RC006,1,Minor,0,1,31.51
DFT002375,INS008697,DEF005,RC003,3,Minor,0,3,94.53
DFT002376,INS008707,DEF007,RC003,1,Minor,0,1,31.51
DFT002377,INS008712,DEF006,RC008,1,Major,0,1,39.39
DFT002378,INS008713,DEF010,RC009,10,Minor,0,10,315.09
DFT002379,INS008713,DEF006,RC001,2,Major,1,1,151.92
DFT002380,INS008717,DEF001,RC010,1,Major,1,0,112.53
DFT002381,INS008719,DEF003,RC002,1,Minor,0,1,31.51
DFT002382,INS008732,DEF007,RC010,1,Major,0,1,39.39
DFT002383,INS008733,DEF002,RC001,1,Critical,1,0,157.55
DFT002384,INS008734,DEF010,RC007,2,Major,0,2,78.77
DFT002385,INS008740,DEF010,RC005,3,Critical,3,0,472.64
DFT002386,INS008746,DEF003,RC008,5,Major,1,4,270.08
DFT002387,INS008749,DEF011,RC003,7,Critical,4,3,795.61
DFT002388,INS008753,DEF001,RC007,3,Minor,0,3,94.53
DFT002389,INS008759,DEF009,RC004,7,Minor,0,7,220.57
DFT002390,INS008762,DEF007,RC007,4,Minor,0,4,126.04
DFT002391,INS008764,DEF008,RC006,1,Minor,0,1,31.51
DFT002392,INS008768,DEF004,RC004,1,Major,0,1,39.39
DFT002393,INS008772,DEF012,RC010,2,Major,2,0,225.07
DFT002394,INS008777,DEF007,RC006,1,Minor,0,1,31.51
DFT002395,INS008778,DEF011,RC008,10,Major,9,1,1052.19
DFT002396,INS008781,DEF004,RC004,6,Minor,0,6,189.06
DFT002397,INS008784,DEF009,RC007,1,Critical,1,0,157.55
DFT002398,INS008789,DEF007,RC010,11,Minor,1,10,405.12
DFT002399,INS008793,DEF003,RC007,1,Minor,0,1,31.51
DFT002400,INS008795,DEF012,RC003,4,Minor,0,4,126.04
DFT002401,INS008800,DEF012,RC001,1,Major,0,1,39.39
DFT002402,INS008813,DEF001,RC006,2,Minor,0,2,63.02
DFT002403,INS008825,DEF003,RC004,5,Major,2,3,343.23
DFT002404,INS008827,DEF006,RC010,4,Minor,0,4,126.04
DFT002405,INS008828,DEF002,RC009,1,Major,0,1,39.39
DFT002406,INS008830,DEF002,RC009,1,Minor,0,1,31.51
DFT002407,INS008837,DEF005,RC004,1,Major,0,1,39.39
DFT002408,INS008838,DEF002,RC001,1,Major,1,0,112.53
DFT002409,INS008839,DEF003,RC001,5,Major,2,3,343.23
DFT002410,INS008846,DEF010,RC010,3,Minor,0,3,94.53
DFT002411,INS008846,DEF008,RC010,3,Major,0,3,118.16
DFT002412,INS008864,DEF002,RC003,2,Minor,0,2,63.02
DFT002413,INS008864,DEF003,RC002,3,Minor,0,3,94.53
DFT002414,INS008874,DEF002,RC006,10,Critical,8,2,1370.66
DFT002415,INS008876,DEF010,RC007,1,Minor,0,1,31.51
DFT002416,INS008882,DEF009,RC001,1,Minor,0,1,31.51
DFT002417,INS008889,DEF012,RC005,5,Minor,0,5,157.55
DFT002418,INS008896,DEF012,RC008,1,Minor,0,1,31.51
DFT002419,INS008903,DEF010,RC001,1,Minor,0,1,31.51
DFT002420,INS008908,DEF007,RC001,1,Major,1,0,112.53
DFT002421,INS008915,DEF009,RC007,1,Major,0,1,39.39
